Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr9	1896943	7.445800678	1.053226319
chr9	1896969	10.06759534	1.05341991
chr9	1896999	9.998788949	1.053721938
chr9	1897486	14.2915681	1.058591348
chr9	1898468	6.811667665	1.072625668
chr9	1898490	6.839444123	1.072775524
chr9	1898653	6.780993553	1.073890354
chr9	1898654	6.756563765	1.073897135
chr9	1899074	7.752512722	1.076734892
chr9	1899260	6.56248263	1.078176859
chr9	1899284	6.580914352	1.078334359
chr9	1900266	2.528673189	1.084796816
chr9	1900275	2.575085187	1.084819575
chr9	1900313	2.917920373	1.084917428
chr9	1916269	2.90392434	1.131475765
chr9	1916294	2.920079245	1.131548363
chr9	1916599	2.897954096	1.132438988
chr9	1916627	1.852520678	1.13252013
chr9	1916737	1.3652002	1.132723908
chr9	1916741	1.367086921	1.132729368
chr9	1918862	1.316300586	1.13562896
chr9	1921968	1.356293084	1.139717389
chr9	1942357	1.446176411	1.167370849
chr9	1942360	1.520625995	1.167375187
chr9	1942385	1.667484589	1.167413203
chr9	1961784	1.845162426	1.199760737
chr9	1961811	1.890053928	1.199810556
chr9	1961818	1.908574204	1.199823786
chr9	1977959	1.914303258	1.230630083
chr9	1991623	1.703360069	1.256787122
chr9	2054958	1.718890247	1.364669432
chr9	2055572	1.596065222	1.365724831
chr9	2055587	1.620063836	1.365748772
chr9	2055591	1.607235131	1.365755252
chr9	2055629	1.655504833	1.365816327
chr9	2055782	1.640456492	1.366069619
chr9	2055805	1.591611298	1.36610735
chr9	2056057	1.578529801	1.366508436
chr9	2056248	1.43054265	1.366809935
chr9	2056253	1.265142925	1.366817088
chr9	2056274	1.31289914	1.366843656
chr9	2056340	1.26806176	1.366930307
chr9	2056454	1.280206464	1.367074866
chr9	2058352	1.24365624	1.369504698
chr9	2058730	1.263894674	1.3699748
chr9	2058856	1.227493825	1.370134051
chr9	2060173	1.29919309	1.37175066
chr9	2060185	1.302528042	1.371766251
chr9	2060186	1.321024679	1.371767553
chr9	2060189	1.334393212	1.371771516
chr9	2060201	1.31584748	1.371787529
chr9	2140631	1.363439003	1.477621142
chr9	2140638	1.410540917	1.477630686
chr9	2140724	1.440432275	1.477751992
chr9	2140740	1.481556478	1.477775039
chr9	2140765	1.559108363	1.477812078
chr9	2140773	1.630278824	1.477824551
chr9	2140907	1.732311478	1.478043008
chr9	2140980	1.778009472	1.478169467
chr9	2141059	1.802293593	1.47830993
chr9	2156033	1.882866972	1.505297474
chr9	2156155	1.997409301	1.505527184
chr9	2156218	2.134473123	1.505653021
chr9	2156899	2.192697184	1.507106597
chr9	2156910	2.215430494	1.507130717
chr9	2157060	2.43914971	1.507463031
chr9	2157116	2.522385114	1.507599624
chr9	2157126	2.635685861	1.507624847
chr9	2205137	2.664712758	1.634166761
chr9	2205403	2.714091676	1.634875575
chr9	2205537	2.754663782	1.635239263
chr9	2205546	2.775685716	1.635264055
chr9	2205584	2.810340173	1.635369531
chr9	2205612	2.856026395	1.635448221
chr9	2229715	2.235129963	1.704287025
chr9	2230582	2.132383048	1.706224883
chr9	2230648	2.030379849	1.70636562
chr9	2232238	2.053964738	1.709593924
chr9	2232249	1.97256058	1.709616517
chr9	2232250	2.889326909	1.70961849
chr9	2232649	2.630043319	1.710771331
chr9	2232674	2.631092656	1.710837082
chr9	2235022	2.607374107	1.717014888
chr9	2236688	2.583958296	1.721358773
chr9	2236757	1.795669924	1.721537066
chr9	2236761	1.985380628	1.721544249
chr9	2236900	2.009636309	1.721820217
chr9	2314858	1.931701701	1.878487444
chr9	2315554	1.905210199	1.879831909
chr9	2315636	1.834794894	1.879988136
chr9	2315644	1.784556923	1.880002814
chr9	2323161	1.801627805	1.893417329
chr9	2323204	1.631515768	1.893494799
chr9	2376919	1.689005759	1.981131668
chr9	2377325	2.249687176	1.981817405
chr9	2377712	2.414763034	1.982688033
chr9	2380064	2.596480202	1.988367556
chr9	2403395	2.242115945	2.048946036
chr9	2405548	2.191960634	2.053773311
chr9	2405562	2.058307912	2.053803999
chr9	2405608	2.117147716	2.053898681
chr9	2405770	2.111754754	2.054241659
chr9	2405772	2.004784651	2.054245882
chr9	2405896	1.856682067	2.054494476
chr9	2406555	2.205022005	2.055718029
chr9	2406557	2.059987685	2.055722439
chr9	2406559	1.916949789	2.055726559
chr9	2411999	1.810178639	2.066154766
chr9	2412000	1.770229521	2.066156576
chr9	2412013	1.697208826	2.066179589
chr9	2467341	1.63986402	2.160082759
chr9	2467379	1.595598341	2.160145074
chr9	2467381	1.577214984	2.160148265
chr9	2467397	1.767676793	2.160173501
chr9	2469139	1.731818266	2.163252794
chr9	2473984	1.541892269	2.171643453
chr9	2474034	1.519037709	2.171720548
chr9	2477175	1.459003112	2.176491845
chr9	2477208	1.329482935	2.176539992
chr9	2477336	1.345575349	2.176710166
chr9	2477390	1.317564017	2.176782827
chr9	2477395	1.257715862	2.176789415
chr9	2477436	1.199952717	2.176840981
chr9	2477519	1.197244878	2.176940577
chr9	2477662	1.240352778	2.177111783
chr9	2477737	1.271477282	2.17720481
chr9	2477783	1.312586408	2.177263298
chr9	2477923	1.346866781	2.17744706
chr9	2479043	1.369954747	2.178955551
chr9	2479873	0.9905762735	2.180092613
chr9	2479874	0.9731375782	2.180093604
chr9	2479900	0.9090998915	2.180118905
chr9	2479913	0.9123400794	2.180130724
chr9	2498720	0.926754114	2.197289103
chr9	2503360	0.9145114249	2.201589243
chr9	2503378	0.9034201833	2.201605704
chr9	2503386	0.8808378988	2.201612931
chr9	2505744	0.8880435565	2.203689947
chr9	2574354	0.9261971895	2.264618615
chr9	2574420	0.9576413177	2.264679744
chr9	2589395	0.9557299004	2.279020423
chr9	2589662	0.9764723024	2.279275603
chr9	2590023	0.9526737569	2.279628109
chr9	2662631	0.9132513895	2.348799846
chr9	2662673	0.8672477952	2.348838202
chr9	2662740	0.9196155771	2.348896308
chr9	2662750	0.974425293	2.348905504
chr9	2662774	1.031777043	2.34892889
chr9	2663791	1.322819113	2.349978207
chr9	2663945	1.260879093	2.350181921
chr9	2709251	1.652803054	2.40730731
chr9	2717984	1.661697987	2.421741239
chr9	2718121	1.689396125	2.421968891
chr9	2740757	3.130471329	2.460210062
chr9	2740792	3.108251722	2.460319629
chr9	2742902	2.972467814	2.46687804
chr9	2743682	2.92804255	2.469196565
chr9	2743699	0.9282980361	2.469246341
chr9	2750597	0.879457596	2.475649741
chr9	2750656	0.8554099774	2.475701629
chr9	2750844	0.8072836209	2.475862446
chr9	2751077	1.077999195	2.476050543
chr9	2751123	1.233871755	2.476100131
chr9	2759279	1.127387423	2.486163589
chr9	2792853	1.112973388	2.524014495
chr9	2794057	1.092230986	2.525354515
chr9	2826410	1.12751166	2.560691464
chr9	2826540	1.015079629	2.56083804
chr9	2826568	1.2564866	2.560866462
chr9	2841217	1.113629206	2.579272735
chr9	2841234	0.7392240151	2.579291666
chr9	2841295	0.7330815036	2.579336759
chr9	2841327	0.6861048471	2.579360218
chr9	2841894	0.8651592009	2.579749239
chr9	2842230	0.9058694163	2.580039933
chr9	2845753	1.139623833	2.583231311
chr9	2845784	1.144610012	2.583266639
chr9	2845813	1.228932461	2.583299833
chr9	2845858	1.337653236	2.583355135
chr9	2845864	1.356549979	2.58336316
chr9	2845867	1.398733386	2.58336723
chr9	2845877	1.493265404	2.583381217
chr9	2845886	1.521679244	2.583394657
chr9	2871187	1.493981106	2.621894663
chr9	2872300	1.460588247	2.623557464
chr9	2872324	1.46709448	2.623592518
chr9	2872330	1.458855283	2.623601321
chr9	2872377	3.118206848	2.623669887
chr9	2872489	3.138292234	2.624019126
chr9	2872525	3.127494034	2.624132105
chr9	2872543	4.915486056	2.6241884
chr9	2872718	6.612021971	2.62504861
chr9	2873041	8.563777977	2.627184293
chr9	2873078	8.592060179	2.627501153
chr9	2873330	8.61949992	2.629666352
chr9	2873424	12.99127272	2.630476585
chr9	2873436	15.8146452	2.63063248
chr9	2873523	17.41330405	2.632008354
chr9	2874932	8.326068226	2.6565437
chr9	2875217	4.71894674	2.658916629
chr9	2876175	1.573393734	2.66343738
chr9	2881032	1.591248623	2.671079354
chr9	2885221	1.362334619	2.677745094
chr9	2885258	1.255015463	2.6777955
chr9	2946260	1.024442028	2.754353954
chr9	2946371	0.9370911358	2.754467667
chr9	2946372	0.7151049657	2.754468604
chr9	2946482	0.7871877444	2.754547265
chr9	2946503	0.777116237	2.754563796
chr9	2946579	0.7209382684	2.754622857
chr9	2949174	0.7426973243	2.756493692
chr9	2949193	0.7862555935	2.756507803
chr9	2949248	0.7997548477	2.756551047
chr9	3041906	0.9312078418	2.830654732
chr9	3041918	0.9503575211	2.830665906
chr9	3083570	0.9099237689	2.870250198
chr9	3094121	0.8936761118	2.879850804
chr9	3094301	4.060893488	2.880011665
chr9	3097670	2.80246569	2.893692815
chr9	3097721	1.581801377	2.893835741
chr9	3097753	1.588711297	2.893886359
chr9	3097777	1.607713521	2.893924488
chr9	3118434	1.310601546	2.927135026
chr9	3118482	2.371068149	2.927197935
chr9	3118492	2.195811101	2.927221646
chr9	3118539	2.178407482	2.927324849
chr9	3118540	2.215452069	2.927327027
chr9	3118556	2.458456797	2.927362474
chr9	3118568	2.479411726	2.927391976
chr9	3121141	2.50063658	2.933771502
chr9	3122657	1.792173461	2.937562467
chr9	3122662	1.813561173	2.937571428
chr9	3127967	1.755191376	2.94719237
chr9	3136466	1.257289823	2.962109742
chr9	3143698	1.235492732	2.971202462
chr9	3143999	1.239817362	2.971574345
chr9	3144019	1.166726344	2.971599141
chr9	3144152	1.160868162	2.971754316
chr9	3144307	1.611941575	2.971934251
chr9	3161009	1.145702286	2.998856899
chr9	3263313	0.8301223454	3.116066825
chr9	3302904	0.6876922553	3.148932199
chr9	3306863	0.6759315089	3.151654773
chr9	3306998	0.7418940891	3.151746024
chr9	3320890	7.081158738	3.162052416
chr9	3320983	7.077248443	3.162710964
chr9	3321061	7.036610293	3.163262989
chr9	3321089	7.017673127	3.163460014
chr9	3321388	6.940115087	3.165558299
chr9	3321397	6.945230077	3.16562076
chr9	3321511	6.92588527	3.166412516
chr9	3321541	0.466179199	3.166620293
chr9	3321568	0.4860373076	3.166632879
chr9	3322242	0.5322766957	3.166960469
chr9	3324852	0.6835371437	3.168349711
chr9	3356357	0.6959763835	3.189884548
chr9	3356441	0.7160328835	3.18994301
chr9	3357025	0.6998284781	3.190361174
chr9	3357079	0.7199456957	3.190398964
chr9	3357085	0.7096202883	3.190403284
chr9	3413931	0.6633809003	3.230742359
chr9	3416018	0.7527358409	3.232126835
chr9	3416100	0.6421527567	3.232188559
chr9	3416103	0.6700960695	3.232190486
chr9	3416128	0.6980439875	3.232207238
chr9	3416137	0.7019863913	3.232213521
chr9	3416189	0.7990855782	3.232250024
chr9	3416192	0.8326313059	3.232252421
chr9	3416216	0.8621756523	3.232272404
chr9	3416233	0.9111500169	3.232287061
chr9	3416344	0.9465887608	3.232388199
chr9	3480737	1.015148137	3.293341889
chr9	3523935	1.128032123	3.337194258
chr9	3523952	1.23647855	3.337213435
chr9	3523971	1.243968107	3.337236928
chr9	3524009	1.246855809	3.337284199
chr9	3531335	1.283136096	3.346418664
chr9	3531608	1.30674949	3.34676896
chr9	3535967	1.247660812	3.352465081
chr9	3535977	1.212222068	3.352477558
chr9	3542448	1.411212448	3.360321847
chr9	3542468	1.601383585	3.360350071
chr9	3542576	1.432233943	3.360523021
chr9	3542667	1.574757778	3.360653354
chr9	3559270	1.3227281	3.386799057
chr9	3559717	1.253437543	3.387390317
chr9	3566743	1.31598576	3.396196969
chr9	3566753	1.237144959	3.396210129
chr9	3567826	1.218481086	3.397537585
chr9	3633275	4.666249459	3.477285954
chr9	3633279	8.21703945	3.477304619
chr9	3633316	8.197518027	3.477608649
chr9	3634404	8.072179355	3.486527549
chr9	3634473	13.74483103	3.487084529
chr9	3634482	10.23228484	3.487208233
chr9	3634525	10.17601866	3.487648221
chr9	3634932	1.014975653	3.491789861
chr9	3635002	1.085374724	3.491860909
chr9	3635032	1.566024599	3.49189347
chr9	3635079	4.416995564	3.491967073
chr9	3635118	5.179035152	3.492139336
chr9	3635140	5.465462427	3.492253275
chr9	3636556	5.435831829	3.49999237
chr9	3636569	5.657040114	3.500063036
chr9	3636970	3.493682073	3.502331509
chr9	3681879	3.040502069	3.659229277
chr9	3690870	2.812337996	3.686566431
chr9	3690873	2.655612406	3.686574868
chr9	3690973	2.579959879	3.686840429
chr9	3690988	2.574698255	3.686879129
chr9	3691003	2.607264801	3.686917749
chr9	3691030	2.531490584	3.686988145
chr9	3693852	2.425771303	3.694132012
chr9	3693889	2.353680787	3.694221765
chr9	3695225	1.635298093	3.697366283
chr9	3695418	1.750819707	3.697681895
chr9	3695453	1.610257298	3.697743174
chr9	3695556	1.398185505	3.697909031
chr9	3695629	1.188237478	3.698011098
chr9	3695713	1.252974739	3.69811091
chr9	3695725	1.38247299	3.698125946
chr9	3695745	1.404425762	3.698153595
chr9	3696063	2.117082943	3.698600203
chr9	3696098	2.175463346	3.698674301
chr9	3696144	2.139871037	3.698774372
chr9	3696147	2.173682151	3.698780791
chr9	3696228	2.238932528	3.69895686
chr9	3696255	2.811214576	3.699017311
chr9	3696263	2.876500121	3.699039801
chr9	3696264	2.993369555	3.699042677
chr9	3696278	3.051269195	3.699084584
chr9	3711152	3.177345421	3.744469162
chr9	3711309	3.172847622	3.744968005
chr9	3711312	3.224874555	3.744977524
chr9	3711797	3.179734751	3.746541588
chr9	3757852	3.213577199	3.892984272
chr9	3758204	3.35979328	3.894115451
chr9	3761203	2.790059489	3.904191471
chr9	3768666	2.731509776	3.925013685
chr9	3768682	2.695096205	3.925057389
chr9	3768719	2.681465356	3.925157108
chr9	3768794	2.448296927	3.925358218
chr9	3768817	2.389861807	3.925414529
chr9	3768818	1.945652883	3.925416919
chr9	3768828	2.026125954	3.925436375
chr9	3768905	2.074579423	3.925592387
chr9	3768954	2.155655749	3.925694041
chr9	3769029	2.097551382	3.925855715
chr9	3769502	2.00603471	3.926847857
chr9	3788369	1.938693139	3.964695714
chr9	3788405	2.773850517	3.964765507
chr9	3788533	2.779195814	3.96512056
chr9	3789432	2.643431652	3.967619057
chr9	3789708	2.680825928	3.968348644
chr9	3789773	2.674731439	3.968522898
chr9	3789806	4.01760136	3.968611164
chr9	3792515	4.035387336	3.979494846
chr9	3793060	4.019633901	3.981694132
chr9	3793079	4.006801956	3.981770505
chr9	3793392	2.831943749	3.983024634
chr9	3793660	3.148718194	3.983783595
chr9	3793684	3.188641761	3.983859164
chr9	3793732	3.276351998	3.984012219
chr9	3793819	3.322235179	3.984297262
chr9	3793828	3.362304192	3.984327162
chr9	3797681	3.367615399	3.99728212
chr9	3798281	2.401393385	3.999302689
chr9	3821187	2.173312633	4.054309006
chr9	3821246	2.024449154	4.054437231
chr9	3821259	2.020825269	4.054463549
chr9	3821263	1.986910294	4.054471633
chr9	3821304	1.905067059	4.054553096
chr9	3821331	1.871170522	4.054604533
chr9	3821512	1.814454177	4.054943215
chr9	3821539	1.780643063	4.054992205
chr9	3821806	1.764841756	4.055467637
chr9	3821874	12.28504833	4.055587646
chr9	3822077	12.44621677	4.058081511
chr9	3822086	12.80985439	4.058193527
chr9	3822219	12.84407701	4.059897237
chr9	3822277	2.903543581	4.060642194
chr9	3836970	2.625164035	4.10330396
chr9	3837011	2.691404321	4.103411591
chr9	3837019	2.757674633	4.103433122
chr9	3870591	2.921349722	4.196013775
chr9	3871772	2.943949943	4.199463889
chr9	3871838	2.985473799	4.19965819
chr9	3900436	2.931229972	4.28503677
chr9	3900994	2.857399554	4.286672396
chr9	3901015	2.92312966	4.286732401
chr9	3910616	2.89679814	4.314797369
chr9	3910623	2.972079104	4.314817647
chr9	3910631	2.945985585	4.314841423
chr9	3910661	2.978776557	4.314929803
chr9	3910762	3.044320482	4.315230659
chr9	3910804	3.050111862	4.315358521
chr9	3910886	3.110124105	4.31560863
chr9	3913168	3.177002834	4.322705933
chr9	3913169	3.216199019	4.32270911
chr9	3913237	3.249656592	4.322927812
chr9	3916238	3.235412865	4.332680031
chr9	3916269	3.25738027	4.332780329
chr9	3916449	3.130052404	4.333366658
chr9	3916571	3.45313929	4.333748524
chr9	3916592	3.509511818	4.33382104
chr9	3916870	3.242464498	4.334796684
chr9	3916885	3.345879702	4.334845321
chr9	3949586	3.392703823	4.444258933
chr9	3996675	3.462321029	4.604017964
chr9	3996681	3.975787088	4.604038738
chr9	3996728	3.954909139	4.604225599
chr9	3998142	3.936744702	4.609817841
chr9	3999394	3.792687866	4.614746645
chr9	4000508	3.781406519	4.6189717
chr9	4003666	3.141052186	4.630913381
chr9	4005040	3.083347982	4.635229187
chr9	4030846	3.047585789	4.714798065
chr9	4030885	3.113673148	4.714916921
chr9	4030912	3.143327	4.71500099
chr9	4030963	3.116683523	4.7151613
chr9	4031060	3.02643786	4.715463618
chr9	4039834	2.835925775	4.742017584
chr9	4039954	2.367237886	4.742357895
chr9	4039956	2.269586592	4.74236263
chr9	4039991	2.278018558	4.742442065
chr9	4040130	2.074274132	4.74275871
chr9	4054551	2.121117458	4.772671817
chr9	4054611	2.198698399	4.772799084
chr9	4090045	2.150204463	4.850707763
chr9	4109259	3.543676494	4.892021792
chr9	4109266	3.48745711	4.892046597
chr9	4109626	3.527400119	4.893302082
chr9	4109632	7.614979837	4.893323246
chr9	4110135	7.584799747	4.897153581
chr9	4110149	7.622657479	4.897259768
chr9	4110198	7.622128497	4.897633279
chr9	4110661	7.884826205	4.901162324
chr9	4110666	3.952337921	4.901201748
chr9	4110679	4.106503797	4.901253129
chr9	4111399	4.17546072	4.904209811
chr9	4111614	2.428770319	4.905107535
chr9	4123473	2.489672742	4.933910323
chr9	4123480	2.65082995	4.93392775
chr9	4123493	2.679407409	4.933962211
chr9	4124510	2.646242445	4.936687168
chr9	4124667	2.671350359	4.937102628
chr9	4129954	2.658937372	4.951226058
chr9	4156212	2.945296274	5.021044435
chr9	4156309	3.246383946	5.021330129
chr9	4156455	3.793305455	5.021804101
chr9	4156562	3.770185761	5.022209985
chr9	4156753	3.792568254	5.02293009
chr9	4162843	3.986636142	5.046026831
chr9	4163729	4.318144641	5.049558991
chr9	4163732	4.396426057	5.049571945
chr9	4163745	4.417402137	5.049629099
chr9	4163808	4.38048426	5.049907395
chr9	4163827	4.430806344	5.049990624
chr9	4163837	7.202692073	5.050034932
chr9	4163851	8.892282489	5.05013577
chr9	4166897	8.794648847	5.077221662
chr9	4169141	7.995319426	5.096956854
chr9	4169186	8.005616971	5.097316644
chr9	4176055	8.027953454	5.152307227
chr9	4176095	3.765305782	5.152628345
chr9	4176103	3.767509428	5.152658467
chr9	4217891	3.375087801	5.310095151
chr9	4221111	3.299840911	5.320962934
chr9	4221374	3.311621821	5.321830792
chr9	4221402	3.218045922	5.321923517
chr9	4225358	2.959000748	5.334654107
chr9	4225560	2.890312524	5.335251825
chr9	4225807	2.874080185	5.335965732
chr9	4225832	2.890393141	5.336037584
chr9	4225853	2.852338803	5.336098283
chr9	4246888	2.755828818	5.396097229
chr9	4246958	2.355454546	5.396290137
chr9	4296227	2.323430653	5.512341028
chr9	4307068	2.343098057	5.537529339
chr9	4307086	2.32162716	5.537571515
chr9	4322072	2.481388634	5.57236342
chr9	4363252	2.4779828	5.674547004
chr9	4363272	2.379110567	5.674596563
chr9	4364880	2.340173985	5.678422173
chr9	4364886	2.279195614	5.678436214
chr9	4364910	2.251453224	5.678490915
chr9	4364916	2.226175208	5.678504423
chr9	4364929	2.227112154	5.678533364
chr9	4364934	2.243330895	5.678544499
chr9	4365732	2.192262795	5.680334677
chr9	4365759	2.211897318	5.680393868
chr9	4365768	2.167192555	5.680413776
chr9	4365791	2.165746503	5.680463621
chr9	4365863	2.249333388	5.680619555
chr9	4366277	2.344706244	5.681550779
chr9	4392911	2.329685364	5.743999685
chr9	4392913	2.314664591	5.744004344
chr9	4392941	2.269605518	5.744069155
chr9	4392965	2.254615441	5.744123625
chr9	4392973	2.252876247	5.744141662
chr9	4406278	2.485906	5.774116181
chr9	4415531	2.469062234	5.797118269
chr9	4426577	2.052346917	5.82439153
chr9	4429888	2.012501769	5.831186851
chr9	4429897	1.999220428	5.831204964
chr9	4429913	1.920592758	5.831236951
chr9	4431113	1.850326432	5.833541662
chr9	4480024	1.832135691	5.924042978
chr9	4492580	1.591762652	5.947047274
chr9	4492638	1.585296508	5.947139596
chr9	4492676	1.669881295	5.947199838
chr9	4522601	1.648142996	5.997171035
chr9	4522605	1.697572663	5.997177628
chr9	4522635	1.595114407	5.997228555
chr9	4522638	1.584823436	5.997233341
chr9	4522639	1.574567393	5.997234925
chr9	4542759	1.55770745	6.028915221
chr9	4542796	1.726531455	6.028972856
chr9	4542797	1.718099488	6.028974583
chr9	4542799	2.132551793	6.028978019
chr9	4542800	2.393819302	6.028980152
chr9	4542806	2.459224571	6.028994515
chr9	4546881	2.46471422	6.039015855
chr9	4546885	2.586980585	6.039025714
chr9	4547016	2.577264143	6.039364608
chr9	4547063	2.655970839	6.03948574
chr9	4578719	2.641329578	6.123563152
chr9	4578725	2.741569323	6.123579
chr9	4580900	2.731271778	6.129541914
chr9	4581113	2.68410279	6.130123675
chr9	4581121	2.664641405	6.130145147
chr9	4581248	2.633138564	6.130483557
chr9	4581687	6.706456698	6.131639505
chr9	4581760	6.710033149	6.132129076
chr9	4582669	2.305850577	6.138228496
chr9	4641365	3.6917761	6.273572702
chr9	4641409	3.648781614	6.27373514
chr9	4641490	5.634623026	6.274030691
chr9	4641516	7.734495859	6.274177191
chr9	4641545	7.691557979	6.274401492
chr9	4642865	7.658813168	6.284554348
chr9	4642959	7.222938654	6.285274277
chr9	4643144	6.972926869	6.28661052
chr9	4643535	0.8864396549	6.289336935
chr9	4643751	0.8932077442	6.289528406
chr9	4643775	0.7108179105	6.289549843
chr9	4644757	0.9918347269	6.290247866
chr9	4644804	1.322910136	6.290294482
chr9	4659837	1.363025603	6.31018179
chr9	4659947	1.443524268	6.310331723
chr9	4699482	1.394839788	6.367401455
chr9	4699511	1.384968654	6.367441905
chr9	4702025	1.377868161	6.370923716
chr9	4702137	1.364774198	6.371078038
chr9	4702318	1.357434744	6.371325062
chr9	4709591	1.291995022	6.381197685
chr9	4722261	1.23814187	6.397567262
chr9	4765273	1.057727869	6.45082222
chr9	4765290	0.7440290075	6.450840201
chr9	4765313	0.7088478737	6.450857314
chr9	4765373	0.6740504932	6.450899845
chr9	4765515	0.6829945903	6.45099556
chr9	4765523	0.9345868936	6.451001024
chr9	4766137	1.60430415	6.45157486
chr9	4820934	1.691616828	6.539485915
chr9	4840867	1.700894451	6.573204913
chr9	4840877	1.714451462	6.573221922
chr9	4866605	1.688691082	6.617331329
chr9	4866641	1.722585993	6.617392122
chr9	4880333	1.779597295	6.640977769
chr9	4880341	1.670915069	6.640992006
chr9	4880627	1.671115774	6.641469888
chr9	4895600	1.540124116	6.666491504
chr9	4895752	1.507414605	6.666725603
chr9	4896492	1.47489078	6.66784109
chr9	4896626	1.589355702	6.668038725
chr9	4896627	1.52467967	6.668040315
chr9	4896689	1.492204922	6.668134845
chr9	4896705	1.665072644	6.66815872
chr9	4919517	1.761744553	6.706142357
chr9	4920360	1.812124733	6.707627508
chr9	4943781	1.906749066	6.750069281
chr9	4958841	1.876006295	6.778784922
