Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr7	1117747	4.466964393	0.4005774888
chr7	1120497	4.906481557	0.4128616409
chr7	1125637	5.094812075	0.4380809561
chr7	1127210	5.167387773	0.4460950955
chr7	1159562	5.07617306	0.6132704247
chr7	1160309	5.369579976	0.617062326
chr7	1160853	11.02756025	0.6199833775
chr7	1161261	11.06190791	0.6244826221
chr7	1161510	14.57647684	0.6272370372
chr7	1162845	15.43334736	0.6466966337
chr7	1162877	15.76084001	0.6471905009
chr7	1162918	15.87811231	0.6478366953
chr7	1162933	9.345333773	0.648074867
chr7	1176339	8.81473386	0.7733584115
chr7	1176473	8.699056102	0.7745395859
chr7	1176509	8.364731458	0.7748527519
chr7	1179128	8.129217831	0.7967599836
chr7	1179753	8.484323217	0.8018407447
chr7	1179764	8.573544573	0.8019340723
chr7	1179820	9.749297716	0.8024141908
chr7	1183388	10.20172517	0.837199685
chr7	1183845	11.39790573	0.8418618734
chr7	1183941	14.40128268	0.8429560724
chr7	1185141	14.22953632	0.8602376116
chr7	1185176	14.07272412	0.8607356454
chr7	1186170	13.68222214	0.8747239331
chr7	1186308	8.867035447	0.8766120798
chr7	1186334	7.054663822	0.8768426227
chr7	1186372	6.891937461	0.8771106999
chr7	1186493	8.22369137	0.8779446244
chr7	1186527	14.84058423	0.8782242299
chr7	1187074	14.64719962	0.8863420295
chr7	1187410	5.672254969	0.8912634885
chr7	1187536	5.517227404	0.8919781927
chr7	1189302	6.506372423	0.9017216163
chr7	1189309	6.446469433	0.9017671609
chr7	1189357	5.973829451	0.9020765914
chr7	1191079	5.52168452	0.9123635257
chr7	1193158	3.746560474	0.9238431078
chr7	1195495	4.038921596	0.9325988197
chr7	1195526	3.907722167	0.9327240262
chr7	1195537	4.269218063	0.9327670112
chr7	1195680	4.924981616	0.9333775093
chr7	1197888	4.937330134	0.9442518688
chr7	1203400	5.003784411	0.9714664325
chr7	1203491	6.472457186	0.9719217768
chr7	1203503	7.002714824	0.9719994463
chr7	1203980	6.438787641	0.9753397413
chr7	1204790	7.088114028	0.9805551593
chr7	1206088	16.74493836	0.9897555313
chr7	1208501	22.03501214	1.030161068
chr7	1208541	20.18776182	1.031042468
chr7	1208864	20.60644591	1.037563115
chr7	1208903	22.73368696	1.038366767
chr7	1209127	22.78357373	1.043459112
chr7	1209704	22.61900786	1.056605234
chr7	1210664	15.92199317	1.078319482
chr7	1210677	15.67025116	1.078526468
chr7	1210696	7.402429594	1.078824203
chr7	1210804	4.976129851	1.079623665
chr7	1210836	4.172814098	1.079782901
chr7	1210914	2.668772769	1.080108381
chr7	1210929	2.690247356	1.080148412
chr7	1210995	8.70182533	1.080325969
chr7	1211313	8.689051782	1.083093149
chr7	1211325	8.694957363	1.083197418
chr7	1211385	8.713622577	1.083719115
chr7	1211625	2.610186255	1.085810385
chr7	1211703	2.616058766	1.086013979
chr7	1212042	2.847248812	1.086900823
chr7	1212045	2.865974507	1.086909365
chr7	1226336	6.923855355	1.127867006
chr7	1226343	7.074752666	1.127915473
chr7	1226442	6.977179568	1.128615874
chr7	1226474	6.993096194	1.128839144
chr7	1226725	7.638405976	1.130594411
chr7	1226755	7.60665611	1.130823563
chr7	1226984	7.759746077	1.132565487
chr7	1227251	3.251765191	1.134637339
chr7	1242051	3.899712272	1.182763464
chr7	1242082	4.337483364	1.182884355
chr7	1243750	3.911344303	1.190119278
chr7	1244115	6.720063698	1.191546918
chr7	1244160	6.613958312	1.191849321
chr7	1244298	6.18132075	1.192762047
chr7	1244382	6.160787779	1.193281278
chr7	1245108	9.374050791	1.19775401
chr7	1246295	5.262073548	1.208881009
chr7	1246312	3.508657306	1.208970464
chr7	1246334	7.857737346	1.209047654
chr7	1246393	7.850040085	1.209511261
chr7	1247078	7.821508621	1.214888538
chr7	1247209	7.134561267	1.215913156
chr7	1247211	1.953785578	1.215927425
chr7	1248349	2.35651599	1.218150833
chr7	1248350	2.417779986	1.218153189
chr7	1248355	3.566326927	1.218165278
chr7	1250711	3.864646744	1.226567545
chr7	1250754	3.895881794	1.226733724
chr7	1250806	4.001146908	1.22693631
chr7	1250896	4.371942491	1.227296414
chr7	1253937	4.398683825	1.240591491
chr7	1253961	4.461937987	1.240697059
chr7	1254125	4.602503144	1.241428817
chr7	1254333	4.772002602	1.242386138
chr7	1254365	4.836376327	1.242538842
chr7	1254472	4.868826073	1.243056334
chr7	1254479	4.965479644	1.243090416
chr7	1260692	4.90334376	1.273940941
chr7	1260712	4.922007787	1.274039008
chr7	1260795	4.866706754	1.274447534
chr7	1260821	4.885382936	1.274574069
chr7	1260919	4.80948714	1.275052836
chr7	1261052	4.751393155	1.275692498
chr7	1261086	4.673623332	1.275854045
chr7	1262496	4.606843266	1.282443854
chr7	1298587	4.658192834	1.448709434
chr7	1306784	4.857556708	1.486892641
chr7	1306791	5.062387599	1.486926644
chr7	1330128	5.194559983	1.605067583
chr7	1330153	5.253163375	1.605197447
chr7	1330294	5.156406353	1.605938143
chr7	1330298	4.966398803	1.605958769
chr7	1330300	4.937084206	1.605968702
chr7	1330316	4.891636079	1.606047695
chr7	1336459	4.998916567	1.636097016
chr7	1372012	5.164087184	1.813823496
chr7	1372018	5.075250931	1.813854481
chr7	1372039	4.83117545	1.813961061
chr7	1372055	4.800624177	1.81403836
chr7	1372865	8.851781969	1.817926866
chr7	1372868	9.067856249	1.817953421
chr7	1374215	9.61601652	1.830167823
chr7	1374232	9.820157771	1.830331296
chr7	1374273	10.75177221	1.830733922
chr7	1374317	10.90235888	1.831207
chr7	1390428	9.842184794	2.006854904
chr7	1390520	8.427694509	2.007760385
chr7	1391145	8.727604976	2.013027694
chr7	1391197	8.231384231	2.013481529
chr7	1395237	9.263063287	2.046736322
chr7	1395333	15.59951723	2.047625576
chr7	1396568	15.49557329	2.06689098
chr7	1397128	15.26483831	2.075568501
chr7	1397174	13.29574012	2.076270683
chr7	1397305	12.76879279	2.078012425
chr7	1397562	13.81287938	2.081294005
chr7	1397572	13.53579713	2.081432134
chr7	1397595	11.84961535	2.081743457
chr7	1397700	11.6013208	2.082987667
chr7	1397726	8.234207893	2.083289301
chr7	1397807	6.667190041	2.083956272
chr7	1397853	6.590404661	2.084262962
chr7	1397885	14.46118439	2.084473855
chr7	1397921	26.91567435	2.084994458
chr7	1397924	26.76346783	2.085075205
chr7	1398466	26.92334976	2.099581005
chr7	1398604	26.8981561	2.103296427
chr7	1398634	28.7015335	2.104103372
chr7	1398746	19.84173514	2.107317943
chr7	1398787	21.78574288	2.108131455
chr7	1398839	20.96721427	2.109264313
chr7	1398928	19.99173538	2.111130395
chr7	1400694	20.02480498	2.1464358
chr7	1400701	21.00552988	2.146575974
chr7	1400749	9.938861634	2.147584239
chr7	1400845	10.46056088	2.14853837
chr7	1404243	9.742942218	2.184083356
chr7	1406887	11.25621089	2.209843695
chr7	1406940	11.52557128	2.210440274
chr7	1406944	12.75339394	2.210486376
chr7	1407072	13.10768414	2.212118811
chr7	1407109	13.26556599	2.212603795
chr7	1412879	13.3590569	2.289146111
chr7	1415730	13.39911366	2.327232782
chr7	1417481	14.17639982	2.35069463
chr7	1419934	13.97759121	2.385469339
chr7	1420257	15.46053958	2.389984101
chr7	1421097	15.0011408	2.402970954
chr7	1421100	12.92412566	2.403015957
chr7	1421854	12.6692888	2.412760748
chr7	1421896	15.76851176	2.413292858
chr7	1422070	39.75683374	2.416036579
chr7	1422088	39.1474944	2.416752202
chr7	1422089	36.16064592	2.41679135
chr7	1422229	40.06966784	2.42185384
chr7	1422322	39.4539258	2.425580319
chr7	1422388	13.94717191	2.428184278
chr7	1422778	18.95850024	2.433623675
chr7	1422816	14.81269242	2.434344098
chr7	1422829	7.054049459	2.434536663
chr7	1422900	7.143602183	2.435037501
chr7	1423006	7.162628662	2.435794723
chr7	1423112	7.618696461	2.436553961
chr7	1423396	7.991014259	2.438717671
chr7	1423409	2.047871631	2.438821554
chr7	1423413	2.308803804	2.438829746
chr7	1452699	2.285006736	2.506445374
chr7	1454285	2.300842387	2.510069395
chr7	1454291	2.285165421	2.5100832
chr7	1454371	2.28164017	2.510266013
chr7	1464978	2.204192493	2.53446737
chr7	1465046	2.170465691	2.534617255
chr7	1465070	2.158423348	2.534669347
chr7	1465360	2.143428584	2.535295289
chr7	1469687	1.771107287	2.544569905
chr7	1469692	1.683215647	2.54457876
chr7	1469712	1.703143874	2.544612425
chr7	1469774	1.705221866	2.54471802
chr7	1469795	1.599845918	2.544753829
chr7	1469858	1.577662992	2.54485462
chr7	1469869	1.671133987	2.544871974
chr7	1470052	1.815828191	2.545177791
chr7	1471497	1.708514809	2.547801663
chr7	1471515	1.759776041	2.547832416
chr7	1523969	1.745288854	2.640139709
chr7	1545921	1.734566285	2.67845229
chr7	1623471	1.666356786	2.812967905
chr7	1623729	1.584131797	2.813397825
chr7	1660885	1.550954948	2.872257826
chr7	1660914	1.569244383	2.872302804
chr7	1661105	1.303664861	2.87260253
chr7	1661106	1.263810488	2.872603833
chr7	1662697	1.165931633	2.874614556
chr7	1673645	1.136069249	2.887379175
chr7	1673699	1.157556488	2.887440523
chr7	1689746	1.14135195	2.906015832
chr7	1689834	1.85215016	2.906116271
chr7	1690202	1.874463573	2.906797862
chr7	1692528	1.853473442	2.911157865
chr7	1692536	1.836349772	2.911172692
chr7	1692686	1.850184542	2.911448145
chr7	1692708	1.915699646	2.911488849
chr7	1692739	1.812414235	2.911548236
chr7	1692794	1.852274653	2.911647918
chr7	1692811	1.872108681	2.911679407
chr7	1692930	1.891774485	2.911902188
chr7	1695116	1.896955883	2.916037607
chr7	1695143	1.881120232	2.916088825
chr7	1695200	1.189880527	2.916196049
chr7	1695607	1.211137352	2.91668033
chr7	1695683	1.234296321	2.916772376
chr7	1846052	1.304048088	3.10237228
chr7	1857179	2.49550779	3.116882423
chr7	1857189	3.309452134	3.116907378
chr7	1857202	3.326335598	3.116950401
chr7	1857204	5.212805766	3.116957054
chr7	1857233	6.443752421	3.117108225
chr7	1858288	6.464033728	3.123906384
chr7	1858294	9.64751078	3.123945168
chr7	1860377	7.346963429	3.144040933
chr7	1860386	5.559334937	3.144107056
chr7	1860448	5.679970772	3.144451734
chr7	1861137	4.316066365	3.148365234
chr7	1861171	3.377020139	3.14851198
chr7	1861194	8.168720327	3.148589652
chr7	1861812	8.338097066	3.153637921
chr7	1861843	8.379293608	3.153896402
chr7	1861863	8.607596844	3.154063988
chr7	1861875	7.003884575	3.154167279
chr7	1861995	2.285226446	3.155007745
chr7	1861996	2.342071096	3.15501003
chr7	1862045	2.363597914	3.155124792
chr7	1869479	2.348077494	3.172695779
chr7	1880233	2.594849772	3.197947004
chr7	1880944	3.01566181	3.199791942
chr7	1881508	2.959371081	3.201492776
chr7	1881509	2.887952301	3.201495735
chr7	1881595	2.852987617	3.201744099
chr7	1881596	2.736098374	3.201746952
chr7	1881656	2.715912168	3.201911118
chr7	1881661	2.732601469	3.201924697
chr7	1881924	3.418548321	3.202643372
chr7	1881992	3.414147432	3.202875833
chr7	1881997	3.442543587	3.202892904
chr7	1883483	3.672356561	3.208008523
chr7	1884406	3.572910787	3.211398108
chr7	1884430	3.706928468	3.211483858
chr7	1885114	3.687094439	3.214019397
chr7	1886878	3.623984179	3.220523432
chr7	1886905	3.647011465	3.22062128
chr7	1886962	3.339164924	3.220829159
chr7	1887369	3.809288314	3.222188199
chr7	1887445	3.882239436	3.222477705
chr7	1889465	3.904287526	3.230319829
chr7	1890076	10.52255892	3.232705349
chr7	1890212	12.36784097	3.234136417
chr7	1890261	12.41715945	3.234742441
chr7	1890459	12.16502153	3.237201038
chr7	1890594	12.21077825	3.238843316
chr7	1890660	5.679711136	3.239649228
chr7	1890717	5.802595053	3.239972971
chr7	1890747	5.851402521	3.240147049
chr7	1890791	8.45267794	3.240404511
chr7	1890801	8.474891807	3.240489038
chr7	1892065	8.354255972	3.251201301
chr7	1892338	9.516435814	3.253482013
chr7	1892374	10.31671862	3.253824604
chr7	1892467	10.41179751	3.254784059
chr7	1893737	7.658618322	3.268007042
chr7	1893760	7.709007299	3.26818319
chr7	1893762	5.126273288	3.268198608
chr7	1967328	4.973662787	3.645318029
chr7	1967489	4.837214952	3.646118789
chr7	1967598	8.658012905	3.646646045
chr7	1968051	8.608856508	3.650568125
chr7	1968310	8.617307236	3.652797819
chr7	1969454	6.599900974	3.662656018
chr7	1969532	4.688441484	3.663170811
chr7	1969810	4.466058791	3.664474197
chr7	1977776	4.379198841	3.700050822
chr7	1977853	4.221766892	3.70038802
chr7	1978125	4.176028819	3.701536341
chr7	1978186	4.224232783	3.701791078
chr7	2015449	4.195737768	3.859198664
chr7	2015948	3.959832694	3.861292338
chr7	2016162	3.930218171	3.862139742
chr7	2016281	4.039181238	3.862607438
chr7	2016296	3.715817008	3.862668026
chr7	2016316	3.856218127	3.862742342
chr7	2016380	3.797201258	3.86298914
chr7	2016431	3.755978754	3.863182797
chr7	2017431	3.884448666	3.866938776
chr7	2017639	4.290542214	3.867746741
chr7	2024441	4.280044649	3.896931009
chr7	2029884	3.916081939	3.920227292
chr7	2031780	3.98212541	3.927652184
chr7	2038617	3.956975279	3.954877975
chr7	2038710	3.775961411	3.955245974
chr7	2038734	3.750763095	3.955336597
chr7	2038912	3.98781104	3.956004233
chr7	2038931	3.919631223	3.956080001
chr7	2039083	4.385338573	3.956675785
chr7	2039114	4.449660215	3.956811731
chr7	2039226	4.321818337	3.957310093
chr7	2039249	4.029709455	3.957409494
chr7	2039692	4.004736344	3.959194656
chr7	2039696	3.954724707	3.959210675
chr7	2039728	3.929690786	3.959337226
chr7	2039779	6.214624162	3.95953764
chr7	2040646	6.17324702	3.964925719
chr7	2040918	6.120367136	3.966604842
chr7	2040957	6.126034671	3.966843537
chr7	2041065	6.07271462	3.967505148
chr7	2041078	6.523592297	3.967584094
chr7	2041098	6.712696319	3.967714566
chr7	2046350	6.719423503	4.002969647
chr7	2046409	7.785920266	4.003366093
chr7	2046469	8.283922146	4.003833248
chr7	2046559	8.523488957	4.004578801
chr7	2046782	8.874982341	4.006479539
chr7	2047120	8.226945178	4.009479283
chr7	2047123	8.179172245	4.009503964
chr7	2047143	8.18303408	4.009667547
chr7	2047157	8.217144664	4.00978211
chr7	2047263	8.645672718	4.010653127
chr7	2047273	8.688167843	4.010739584
chr7	2047677	12.57480932	4.014249603
chr7	2048296	12.55059331	4.02203341
chr7	2048378	11.21992351	4.023062559
chr7	2050539	11.33954913	4.047308814
chr7	2051228	14.54988956	4.055121763
chr7	2051285	14.44092649	4.055951107
chr7	2051865	14.47722816	4.064326844
chr7	2051903	14.60422367	4.064876979
chr7	2051911	14.64054123	4.064993813
chr7	2051934	14.74818447	4.065330545
chr7	2051938	14.80569706	4.065389538
chr7	2051966	9.805657045	4.065804097
chr7	2052086	10.07633367	4.066980776
chr7	2052087	11.20506845	4.066990853
chr7	2052132	11.34048983	4.067495081
chr7	2057306	10.05990218	4.126170775
chr7	2057308	10.15182329	4.126190895
chr7	2057468	8.823768092	4.127815187
chr7	2062457	6.147526238	4.171836966
chr7	2062480	4.87208909	4.171978359
chr7	2062502	4.621684248	4.172085545
chr7	2062529	4.442425319	4.17221033
chr7	2079630	4.495175	4.248180245
chr7	2080191	5.324834857	4.250702039
chr7	2080297	5.159473434	4.251266471
chr7	2080346	5.024507291	4.251519285
chr7	2080544	5.172999527	4.252514138
chr7	2080708	5.181947092	4.25336251
chr7	2080717	5.070000575	4.253409147
chr7	2080745	4.900833505	4.253551107
chr7	2080832	5.042437498	4.25397748
chr7	2080876	5.40139064	4.254199347
chr7	2080886	5.411224708	4.254253361
chr7	2081467	5.3888046	4.257397282
chr7	2081489	7.401520071	4.257515836
chr7	2081492	7.38135201	4.257538041
chr7	2081532	7.389317342	4.257833295
chr7	2081543	7.399804222	4.257914577
chr7	2081711	7.269465834	4.259157744
chr7	2081722	7.289665617	4.259237709
chr7	2081966	7.284324323	4.261016387
chr7	2081999	7.304553139	4.26125677
chr7	2082016	7.345737211	4.261380947
chr7	2082150	7.396740022	4.262365276
chr7	2082386	7.344157997	4.264110906
chr7	2082399	7.212406201	4.264206381
chr7	2082408	7.221003041	4.264271292
chr7	2082423	9.598295627	4.264379607
chr7	2082432	9.643798734	4.264465992
chr7	2082459	9.694938313	4.264726374
chr7	2082475	9.706604964	4.264881493
chr7	2082530	9.544737312	4.265415357
chr7	2082819	9.564918284	4.268173786
chr7	2082852	9.605561077	4.268489428
chr7	2083066	9.617248856	4.270545018
chr7	2083112	7.168923975	4.270987412
chr7	2083820	7.457426596	4.27606301
chr7	2083845	7.570792693	4.276249446
chr7	2126715	7.622055638	4.600809328
chr7	2126738	7.631610536	4.600984636
chr7	2156783	6.991625363	4.830276374
chr7	2156788	6.94138109	4.830311332
chr7	2156933	6.366235587	4.831317832
chr7	2157042	6.311087776	4.832011752
chr7	2157546	6.377905273	4.83519254
chr7	2158896	4.883749127	4.843802713
chr7	2158974	4.775796647	4.844183645
chr7	2158989	5.116091168	4.844255282
chr7	2167628	5.511435094	4.888453193
chr7	2214614	64.42185282	5.147413483
chr7	2214629	64.83624483	5.148379811
chr7	2214679	7.941756012	5.151621623
chr7	2214726	8.738747094	5.151994885
chr7	2216585	8.587833594	5.168240216
chr7	2216598	8.820829513	5.168351858
chr7	2218037	8.977936893	5.181045032
chr7	2218043	9.009886691	5.181098899
chr7	2218093	9.081240438	5.181549394
chr7	2218159	9.075939069	5.182148756
chr7	2218175	9.060244162	5.182293971
chr7	2221850	9.357888668	5.215590368
chr7	2221851	9.705989717	5.215599726
chr7	2221909	10.23211293	5.216162673
chr7	2221969	12.43260688	5.2167766
chr7	2222021	13.37912223	5.217423096
chr7	2222059	14.43234066	5.217931502
chr7	2222349	14.67647707	5.222116881
chr7	2223177	21.67443079	5.234269004
chr7	2226448	21.73389217	5.305166067
chr7	2231972	21.71270649	5.425224087
chr7	2232808	15.45112381	5.44337591
chr7	2232823	16.48584767	5.443607677
chr7	2232836	16.04636506	5.443821993
chr7	2232968	16.54998053	5.445940113
chr7	2237957	59.52452909	5.528507966
chr7	2237972	59.09614781	5.529400834
chr7	2237980	59.18693544	5.529873603
chr7	2238002	58.429259	5.531175716
chr7	2238029	7.142782648	5.532753306
chr7	2241692	6.362067218	5.558917318
chr7	2241713	5.857934928	5.559050922
chr7	2241718	6.385265859	5.559080212
chr7	2256087	6.119823365	5.650830097
chr7	2256109	5.487782394	5.650964733
chr7	2256112	4.436277653	5.650981196
chr7	2256163	4.370004162	5.651207446
chr7	2256241	4.414929288	5.651548307
chr7	2256282	4.197987683	5.651729319
chr7	2256331	3.740908626	5.65193502
chr7	2256342	3.623330118	5.65197617
chr7	2256619	4.050673758	5.652979833
chr7	2256631	3.458534099	5.653028441
chr7	2257006	3.439637301	5.654325391
chr7	2257028	3.484979533	5.654401063
chr7	2257052	3.33034817	5.654484702
chr7	2257436	3.421331155	5.655763556
chr7	2257439	3.455051511	5.65577382
chr7	2257686	4.370812556	5.656627218
chr7	2257732	5.441364189	5.656828275
chr7	2270543	5.338502209	5.726537592
chr7	2270549	5.324647717	5.726569623
chr7	2270569	5.352887415	5.726676116
chr7	2271512	5.347786281	5.731723889
chr7	2271547	5.256340754	5.731911061
chr7	2271567	5.269035564	5.732016188
chr7	2271568	5.012348713	5.732021457
chr7	2271771	4.994120331	5.733038964
chr7	2271816	4.973939358	5.733263699
chr7	2288031	5.356180387	5.813916126
chr7	2288054	5.230582943	5.814039318
chr7	2309289	5.248189579	5.925110747
chr7	2341141	5.21826627	6.092276081
chr7	2341147	5.10677389	6.092307391
chr7	2341263	5.466706584	6.092899777
chr7	2341279	5.816201534	6.092987244
chr7	2370550	5.263921859	6.263233279
chr7	2370556	4.952719557	6.263264863
chr7	2370576	4.787225611	6.263363917
chr7	2371197	4.754715092	6.266336784
chr7	2371234	4.247734306	6.266512709
chr7	2371520	3.85159267	6.267727561
chr7	2371555	4.043805469	6.267862366
chr7	2371575	3.732144331	6.267943242
chr7	2371576	3.40406818	6.267946975
chr7	2371779	3.456640795	6.268638
chr7	2371824	3.331836528	6.268793549
chr7	2385089	3.366554725	6.312990361
chr7	2385930	3.281385281	6.315821633
chr7	2408949	3.293140472	6.391355841
chr7	2409375	3.318804027	6.392758719
chr7	2409402	3.308843964	6.392848327
chr7	2409421	3.297155218	6.392911195
chr7	2409724	3.197318991	6.393910233
chr7	2410172	3.185657084	6.395342632
chr7	2410734	3.211674965	6.397132971
chr7	2411128	3.021283254	6.398398371
chr7	2411223	2.971584664	6.398685393
chr7	2411247	2.796332481	6.398756711
chr7	2411275	2.762432061	6.398835008
chr7	2411315	2.668854122	6.398945505
chr7	2411326	2.458123431	6.398974863
chr7	2411341	2.457639095	6.399011735
chr7	2411356	2.266832709	6.399048599
chr7	2412286	2.244902014	6.401156754
chr7	2412417	2.317926524	6.401450836
chr7	2412453	2.351354744	6.401534281
chr7	2412492	2.387893232	6.401625984
chr7	2412515	2.472890981	6.401680906
chr7	2412687	2.512481824	6.402106243
chr7	2412698	2.695563981	6.40213388
chr7	2412746	2.729049288	6.402263267
chr7	2412772	2.997712343	6.402334222
chr7	2412774	3.034359311	6.402340218
chr7	2510032	3.263566849	6.697455936
chr7	2516852	3.325766215	6.719713462
chr7	2516879	3.448668364	6.719803257
chr7	2516893	3.540233504	6.719851539
chr7	2516898	3.600941684	6.71986924
chr7	2518211	3.632110879	6.724597276
chr7	2525345	3.586761663	6.750508755
chr7	2525653	3.58073793	6.751613478
chr7	2525766	3.603474306	6.752018101
chr7	2525881	3.686399476	6.752432501
chr7	2525884	3.774053574	6.75244356
chr7	2525886	3.714219988	6.752451108
chr7	2525920	3.666433672	6.752577392
chr7	2525985	3.758124094	6.75281571
chr7	2526004	4.47401125	6.752887114
chr7	2526025	4.453028892	6.752981068
chr7	2526076	7.921937325	6.753208173
chr7	2527936	8.051692154	6.767942976
chr7	2527991	8.181690218	6.768385819
chr7	2528000	8.60803755	6.768459455
chr7	2528013	9.11104869	6.768571359
chr7	2528100	9.76346277	6.76936402
chr7	2528147	10.02484868	6.769822903
chr7	2528319	8.324383591	6.771547177
chr7	2528538	8.456809922	6.773370217
chr7	2529052	9.113275083	6.777717017
chr7	2529100	9.380197501	6.778154455
chr7	2529186	9.786750338	6.778961152
chr7	2557331	5.750760569	7.05440924
chr7	2557340	5.374338383	7.054460997
chr7	2557349	5.131156967	7.054509366
chr7	2557996	5.105493412	7.057829224
chr7	2558035	4.97367578	7.058028339
chr7	2558324	4.965668055	7.059465731
chr7	2558390	4.493864445	7.059793465
chr7	2558566	4.364632785	7.060584385
chr7	2558616	4.130722372	7.060802617
chr7	2558682	3.780049925	7.061075244
chr7	2558781	4.363520308	7.061449469
chr7	2558783	4.246904807	7.061458196
chr7	2559109	3.266074823	7.062842687
chr7	2560375	3.257248709	7.066977538
chr7	2560622	4.224832321	7.067782078
chr7	2569446	4.267402783	7.105061999
chr7	2571844	3.975422136	7.115295231
chr7	2571866	3.6839324	7.11538269
chr7	2571876	3.338684879	7.115419529
chr7	2572016	3.325502057	7.115886945
chr7	2572119	3.020645332	7.116229472
chr7	2572131	3.047542052	7.11626572
chr7	2572229	3.172061576	7.116564379
chr7	2572435	3.225970584	7.117217824
chr7	2572462	2.903830111	7.117304925
chr7	2572616	2.930819138	7.117752115
chr7	2572646	12.37176764	7.117840039
chr7	2572670	12.42570968	7.118136962
chr7	2573050	3.047212357	7.122858731
chr7	2573052	3.136800571	7.122864826
chr7	2573128	3.532217014	7.123103222
chr7	2578987	3.560480185	7.143798482
chr7	2579503	3.537807721	7.14563569
chr7	2579538	3.537955731	7.145759513
chr7	2617467	4.066498955	7.279950636
chr7	2633280	3.940615831	7.344254184
chr7	2633703	3.81560538	7.345921064
chr7	2634063	3.503975359	7.347294682
chr7	2634124	3.43485169	7.347508425
chr7	2640457	3.342279144	7.369261341
chr7	2640460	3.140335848	7.369271367
chr7	2640580	2.471641132	7.369648208
chr7	2640652	3.211431829	7.369826166
chr7	2642512	3.211418057	7.375799429
chr7	2642541	3.181065658	7.37589256
chr7	2642553	3.348176328	7.375930733
chr7	2642723	3.489643751	7.376499923
chr7	2642792	3.724678457	7.376740708
chr7	2642795	4.44498013	7.376751882
chr7	2642804	4.644168483	7.376791887
chr7	2642859	5.309167751	7.377047317
chr7	2642895	5.536932184	7.377238447
chr7	2643628	7.734361287	7.381297018
chr7	2643762	8.447066643	7.382333422
chr7	2658004	8.169257958	7.502636545
chr7	2658006	7.904135927	7.502652884
chr7	2659013	6.727025773	7.510612349
chr7	2659020	5.121290538	7.510659438
chr7	2659042	2.805965427	7.510772106
chr7	2659045	2.790477968	7.510780524
chr7	2659121	2.74826853	7.510992601
chr7	2659192	11.53661691	7.511187728
