Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr5	873407	0.6754419202	0.4691385982
chr5	874072	0.6817110407	0.4695877671
chr5	874998	0.7411575569	0.4702190315
chr5	875155	0.712417331	0.4703353933
chr5	875708	0.7268750075	0.47072936
chr5	920857	0.7285658806	0.5035470398
chr5	923177	0.7070072752	0.5052373126
chr5	927790	0.6336050749	0.5084987372
chr5	939475	0.6078923365	0.5159024125
chr5	939540	0.6454618801	0.5159419255
chr5	939599	0.6623633872	0.5159800077
chr5	941241	0.650143213	0.5170676084
chr5	942341	0.5913732842	0.5177827659
chr5	942490	0.7247785785	0.5178708805
chr5	948369	0.7811572483	0.5221318538
chr5	949139	0.8453243145	0.5227333449
chr5	961362	0.8102234933	0.533065744
chr5	961880	0.6293075544	0.5334854398
chr5	967462	2.177210436	0.5369982345
chr5	968386	2.186532515	0.539009977
chr5	970054	1.315429053	0.5426571132
chr5	976334	0.6765493919	0.5509180077
chr5	976373	0.6696862049	0.5509443931
chr5	1004881	0.6967336524	0.5700358074
chr5	1008883	0.7145761197	0.5728241355
chr5	1009028	1.165252572	0.572927749
chr5	1010610	1.435560088	0.5747711786
chr5	1011044	1.676563553	0.5753942117
chr5	1015269	1.705647745	0.5824776927
chr5	1015289	2.363584059	0.5825118056
chr5	1022577	1.813067556	0.5997376063
chr5	1027232	1.571690811	0.6081774357
chr5	1029904	0.9771372231	0.6123769936
chr5	1029925	0.7851400814	0.6123975135
chr5	1030571	0.8070392265	0.6129047139
chr5	1030676	0.9602439202	0.6129894531
chr5	1046333	0.9464102183	0.6280239921
chr5	1049149	1.008664505	0.6306890833
chr5	1063904	1.041114683	0.6455719281
chr5	1063928	1.132808719	0.6455969148
chr5	1107684	1.080614208	0.6951640931
chr5	1113597	1.060862111	0.701553765
chr5	1117618	1.171215424	0.7058194915
chr5	1129198	1.255176506	0.7193821661
chr5	1129698	1.214972042	0.7200097544
chr5	1129705	1.193541258	0.7200182592
chr5	1129712	1.147154343	0.720026614
chr5	1129717	1.113910516	0.7200323497
chr5	1129718	1.161824392	0.7200334636
chr5	1129719	1.332554786	0.7200346255
chr5	1129970	1.506996711	0.7203690967
chr5	1130008	1.554000123	0.7204263626
chr5	1130183	1.600584944	0.7206983126
chr5	1147780	1.570302402	0.7488638059
chr5	1152970	1.367591068	0.7570136753
chr5	1153219	1.064780854	0.7573542055
chr5	1171679	0.8962117591	0.7770100601
chr5	1176984	1.433180353	0.7817644635
chr5	1177018	1.716338773	0.7818131916
chr5	1179170	1.705029192	0.7855067526
chr5	1179272	1.804749933	0.7856806656
chr5	1179356	1.901103541	0.7858322646
chr5	1192545	2.141785261	0.8109059192
chr5	1192697	2.123764644	0.8112314706
chr5	1207996	2.081262454	0.8437229459
chr5	1209215	1.840580734	0.8462600048
chr5	1209259	1.801081209	0.8463409903
chr5	1212580	2.050889083	0.852322381
chr5	1213455	1.985684768	0.854116909
chr5	1213782	2.307030043	0.8547662279
chr5	1214786	2.92590468	0.8570824861
chr5	1215367	4.789216364	0.8587824367
chr5	1216147	5.616637331	0.8625180254
chr5	1216189	6.406433447	0.8627539242
chr5	1216309	8.119487458	0.8635226962
chr5	1219466	9.996246136	0.8891559181
chr5	1219506	8.40913256	0.889555768
chr5	1219566	8.220613123	0.8900603159
chr5	1219588	10.71806584	0.8902411694
chr5	1220996	9.773295278	0.9053322061
chr5	1221269	6.653254588	0.9080003157
chr5	1221353	7.300773123	0.9085591891
chr5	1222666	7.599256992	0.9181451042
chr5	1223607	7.62055185	0.9252960051
chr5	1223645	9.488138162	0.925585586
chr5	1224153	12.19493604	0.9304055602
chr5	1224177	13.38054899	0.9306982387
chr5	1225411	24.13432818	0.9472098361
chr5	1226012	21.1301775	0.9617145674
chr5	1226015	20.51753981	0.9617779579
chr5	1226030	23.09159804	0.962085721
chr5	1226088	23.28192615	0.9634250337
chr5	1226160	18.01838112	0.9651013324
chr5	1226168	18.55383607	0.9652454794
chr5	1226169	19.37081108	0.9652640333
chr5	1226896	28.01659318	0.9793466129
chr5	1226927	28.3239916	0.9802151273
chr5	1227501	29.77981443	0.9964730985
chr5	1227601	27.03923253	0.9994510799
chr5	1227780	21.84349718	1.004291103
chr5	1228641	20.0542794	1.023098354
chr5	1228642	20.01814159	1.023118408
chr5	1231080	15.00902446	1.071922637
chr5	1231334	14.04980607	1.075734929
chr5	1231812	20.62741089	1.082450737
chr5	1232234	20.66574941	1.091155504
chr5	1232442	21.5941627	1.09545398
chr5	1232453	21.62731396	1.095691516
chr5	1232464	22.02174615	1.095929416
chr5	1233662	16.56721704	1.122311468
chr5	1233749	11.06535446	1.123752816
chr5	1233830	10.74378964	1.12464911
chr5	1234240	11.16533852	1.129054063
chr5	1234241	10.27865853	1.129065229
chr5	1235758	9.36842132	1.144657954
chr5	1237095	9.426367763	1.157183533
chr5	1239485	7.341272943	1.179712552
chr5	1239546	6.153655706	1.18016037
chr5	1239579	5.879430052	1.18036344
chr5	1239979	5.572031625	1.182715212
chr5	1240078	5.223703979	1.183266843
chr5	1241455	5.781679911	1.190459884
chr5	1242636	5.387247717	1.197288048
chr5	1247608	5.989819151	1.224073443
chr5	1247611	4.875519275	1.224091413
chr5	1247678	5.264402722	1.224418073
chr5	1247725	5.469668591	1.2246655
chr5	1247728	5.826223623	1.224681909
chr5	1247752	5.864171964	1.224821738
chr5	1247905	6.109356852	1.225718956
chr5	1248924	6.347263701	1.231944391
chr5	1253577	6.016281663	1.261478209
chr5	1253610	6.192807866	1.261676746
chr5	1255214	5.863857836	1.27161001
chr5	1255690	6.170036428	1.274401206
chr5	1255749	6.205617247	1.274765238
chr5	1255838	5.856250248	1.275317538
chr5	1256322	5.922434644	1.278151964
chr5	1256336	6.51339817	1.278234878
chr5	1256352	6.548365917	1.278339092
chr5	1256359	6.396577418	1.278384931
chr5	1256661	6.836350951	1.280316697
chr5	1260004	6.735772886	1.303170618
chr5	1260435	6.06017007	1.306073736
chr5	1260437	5.87371834	1.306085857
chr5	1262599	6.23710845	1.318784836
chr5	1262878	6.281251527	1.320524989
chr5	1263173	6.336975257	1.322377958
chr5	1266995	6.429618039	1.346597878
chr5	1267035	6.902703281	1.346855062
chr5	1268794	6.290748169	1.358996917
chr5	1269674	6.328471371	1.364532776
chr5	1269682	5.688153618	1.364583403
chr5	1270155	5.397816816	1.3672739
chr5	1270173	5.483601812	1.367371061
chr5	1270368	5.353290198	1.368440363
chr5	1272093	5.442608192	1.377674789
chr5	1316627	5.39754086	1.620055902
chr5	1316943	5.043786886	1.621761525
chr5	1317013	5.230878689	1.62211459
chr5	1335174	4.913265896	1.717112578
chr5	1336885	5.366116386	1.725519176
chr5	1337673	5.615396552	1.729747676
chr5	1337720	5.758877733	1.730011599
chr5	1337721	5.714319419	1.730017358
chr5	1353469	5.63493155	1.82000646
chr5	1353479	4.495880552	1.82006281
chr5	1353743	9.479650626	1.821249722
chr5	1353768	10.71345245	1.821486713
chr5	1353769	11.11647594	1.821497427
chr5	1353787	11.07247712	1.821697523
chr5	1353891	11.27364862	1.822849061
chr5	1353923	13.10671653	1.823209818
chr5	1354170	13.0661716	1.826447177
chr5	1354173	14.70901617	1.826486375
chr5	1355181	15.22473559	1.841313064
chr5	1355262	14.78955238	1.842546267
chr5	1359889	14.746343	1.910977526
chr5	1360515	13.99415622	1.920208737
chr5	1361091	13.00966941	1.928269371
chr5	1362127	12.0008275	1.941747388
chr5	1362145	11.52182031	1.941963403
chr5	1362152	9.242786434	1.942044056
chr5	1362166	8.110296439	1.942173455
chr5	1362181	7.979082428	1.942295109
chr5	1365683	5.557631958	1.970237856
chr5	1368511	5.536214965	1.985954839
chr5	1371091	8.203561508	2.000238274
chr5	1371982	7.763607095	2.007547647
chr5	1371990	7.127462451	2.007609756
chr5	1372051	6.540064915	2.008044531
chr5	1372530	7.730971495	2.011177222
chr5	1372704	10.27389565	2.012522411
chr5	1372708	9.222932902	2.012563507
chr5	1372711	9.253727189	2.012591176
chr5	1373067	8.467467123	2.015885502
chr5	1373822	8.441467458	2.02227844
chr5	1373831	8.470533235	2.022354413
chr5	1373835	8.137998348	2.022388296
chr5	1374574	8.086554215	2.028402276
chr5	1374578	8.36307403	2.028434623
chr5	1374581	8.385723327	2.028459712
chr5	1374616	8.629616477	2.028753212
chr5	1374630	8.662988051	2.028874027
chr5	1375899	7.472081471	2.039867359
chr5	1375907	7.229935502	2.039927135
chr5	1375982	6.004472989	2.04046938
chr5	1375986	4.755086565	2.040493398
chr5	1375997	3.509657867	2.040545704
chr5	1376032	3.66249164	2.040668542
chr5	1399377	3.573734798	2.12616941
chr5	1402191	3.479270404	2.136225899
chr5	1402202	3.419727695	2.136264171
chr5	1402239	3.334320703	2.136390701
chr5	1403597	23.52306922	2.140918709
chr5	1403789	2.812922785	2.145435138
chr5	1407517	2.409522158	2.155921714
chr5	1407662	2.382270236	2.156271095
chr5	1408143	2.521077035	2.157416967
chr5	1408189	2.546757352	2.157532936
chr5	1408210	2.638868776	2.157586418
chr5	1411407	2.628858311	2.166022882
chr5	1411714	2.39604275	2.166829941
chr5	1411729	2.218783242	2.166865882
chr5	1411757	2.231215873	2.166928008
chr5	1411763	2.202977302	2.166941395
chr5	1412017	2.626297789	2.167500951
chr5	1412080	3.491361236	2.167666408
chr5	1412143	3.39940661	2.167886364
chr5	1412242	3.377860392	2.168222905
chr5	1412308	3.183175468	2.168445844
chr5	1412318	3.217078598	2.168477676
chr5	1412335	3.255273681	2.168532366
chr5	1412558	3.26481968	2.169258292
chr5	1412562	3.346483945	2.169271351
chr5	1412940	3.385617848	2.170536322
chr5	1413009	3.419747951	2.17076993
chr5	1413135	3.453888509	2.171200818
chr5	1413138	12.07421219	2.17121118
chr5	1413175	13.13422917	2.171657926
chr5	1413426	13.25520503	2.174954617
chr5	1415203	9.369331643	2.198509116
chr5	1416718	8.539510227	2.212703654
chr5	1416960	2.562061681	2.214770215
chr5	1416973	2.677459115	2.214803522
chr5	1442774	2.721392237	2.283884645
chr5	1446591	2.262105055	2.294272199
chr5	1494857	1.765317245	2.403454962
chr5	1495134	1.66629759	2.403943954
chr5	1495799	1.695588826	2.405052042
chr5	1495895	1.744120205	2.405214819
chr5	1496882	1.734139837	2.406936266
chr5	1502756	1.797439871	2.417122603
chr5	1502934	2.071532251	2.417442547
chr5	1504754	2.028012594	2.421212736
chr5	1506620	1.938508798	2.424997007
chr5	1515464	1.899374895	2.442141179
chr5	1517379	1.861179812	2.445778482
chr5	1517572	1.548669251	2.44613769
chr5	1517734	1.563449851	2.446388574
chr5	1517745	1.419709121	2.446405772
chr5	1520382	1.440805565	2.450149545
chr5	1523343	1.404399193	2.45441577
chr5	1524009	1.456362324	2.4553511
chr5	1530564	2.494772575	2.464897555
chr5	1530654	3.887376628	2.465122085
chr5	1530660	3.963907129	2.465145409
chr5	1530954	3.996911775	2.466310798
chr5	1533409	3.950698268	2.476123216
chr5	1533514	2.5816163	2.47653804
chr5	1534197	1.589789607	2.478301283
chr5	1535259	1.709629853	2.47998964
chr5	1538879	1.7003217	2.4861785
chr5	1539064	1.739894858	2.48649306
chr5	1539187	1.769663679	2.486707067
chr5	1539209	1.810714073	2.486745999
chr5	1539522	2.011088645	2.487312753
chr5	1539603	2.69905839	2.487475651
chr5	1541721	2.675160243	2.493192257
chr5	1548622	2.592127583	2.511653537
chr5	1548634	2.51618996	2.511684643
chr5	1551702	2.535679069	2.519404314
chr5	1551724	2.485908643	2.519460099
chr5	1561409	2.362578855	2.543536124
chr5	1561818	3.138176046	2.544502419
chr5	1561849	2.763920997	2.544599702
chr5	1562065	2.991382904	2.545196709
chr5	1564424	2.925605145	2.552253381
chr5	1566977	3.161597489	2.559722451
chr5	1566991	2.497170821	2.559766714
chr5	1569848	2.400007496	2.566901131
chr5	1570992	2.416785949	2.569646739
chr5	1571073	2.4898044	2.569842499
chr5	1571079	2.551577923	2.569857438
chr5	1582950	4.592171782	2.600147219
chr5	1583258	4.611662121	2.601561608
chr5	1583271	9.744074057	2.60162156
chr5	1584740	9.581127503	2.615935605
chr5	1584747	1.714210598	2.616002673
chr5	1584753	1.80317803	2.616012958
chr5	1584754	1.994680768	2.616014761
chr5	1584790	2.014325129	2.616086569
chr5	1584946	1.808340164	2.616400804
chr5	1584972	1.836898479	2.616447821
chr5	1617401	1.719343124	2.676016602
chr5	1618209	1.671971209	2.677405831
chr5	1618226	1.665194367	2.677434255
chr5	1620651	1.713048617	2.681472351
chr5	1620678	1.469768136	2.681518603
chr5	1620708	1.533312748	2.681562696
chr5	1626719	1.461203397	2.690779439
chr5	1626949	1.479896884	2.691115516
chr5	1627094	1.469783318	2.691330101
chr5	1629850	1.447449511	2.695380824
chr5	1629881	1.467216302	2.695425695
chr5	1634459	1.741821767	2.702142611
chr5	1640142	1.754438596	2.712041384
chr5	1640450	1.714865438	2.712581751
chr5	1642426	1.749716244	2.715970325
chr5	1642469	1.837481153	2.716045563
chr5	1642470	1.87233953	2.716047401
chr5	1642627	1.907128087	2.716341358
chr5	1645708	1.93512312	2.722217219
chr5	1645863	1.924836179	2.722517164
chr5	1645865	1.858802462	2.722521013
chr5	1647108	2.091519368	2.724831505
chr5	1647129	2.298804713	2.724875427
chr5	1647990	2.355146348	2.726854697
chr5	1664669	2.534859825	2.766136183
chr5	1667044	2.619705015	2.772156476
chr5	1667056	2.496621165	2.772187912
chr5	1667116	2.572293314	2.772337709
chr5	1667118	2.638116676	2.772342854
chr5	1667146	2.380277381	2.772416721
chr5	1757550	1.977909344	2.987603317
chr5	1757564	1.961664134	2.987631008
chr5	1757569	1.985630393	2.987640816
chr5	1757571	1.950772925	2.987644788
chr5	1757610	1.915927264	2.987720868
chr5	1757635	2.176795114	2.987768766
chr5	1757879	2.13375076	2.988299904
chr5	1757957	2.3415097	2.988466337
chr5	1758035	2.389608534	2.988648974
chr5	1775624	2.717133838	3.030679799
chr5	1780036	2.785498141	3.042667793
chr5	1780060	3.81101843	3.042734645
chr5	1787648	3.786993062	3.071652653
chr5	1787729	3.878201416	3.0719594
chr5	1789025	3.669708346	3.076985549
chr5	1789030	3.624858782	3.077003897
chr5	1789035	4.030926532	3.077022022
chr5	1789041	4.114536517	3.077046207
chr5	1789067	4.162224304	3.077153185
chr5	1789112	4.381588922	3.077340485
chr5	1789182	5.751510701	3.077647196
chr5	1789329	5.775238401	3.078492668
chr5	1804663	5.851780128	3.167050174
chr5	1804671	5.925595565	3.167096988
chr5	1804705	5.836031641	3.167298459
chr5	1807031	6.068851605	3.180873068
chr5	1807054	6.152638499	3.181012652
chr5	1810116	6.639787177	3.199852031
chr5	1810118	6.822866496	3.19986531
chr5	1810122	6.603860192	3.199892602
chr5	1810161	24.65931581	3.200150152
chr5	1810185	24.75154587	3.200741976
chr5	1810413	11.01492945	3.206385328
chr5	1810583	11.04229923	3.208257866
chr5	1810702	14.70995469	3.2095719
chr5	1811528	14.73888564	3.221722323
chr5	1811856	11.35305068	3.226556677
chr5	1814584	9.26801318	3.257527799
chr5	1814989	9.112545119	3.261281345
chr5	1828653	8.61562558	3.385795161
chr5	1828662	8.182404398	3.385872702
chr5	1830773	7.338686489	3.403145758
chr5	1831718	6.763723419	3.410080816
chr5	1832856	6.669607505	3.417777933
chr5	1833222	6.776416265	3.42021901
chr5	1834825	10.11579286	3.431081605
chr5	1834835	14.33062944	3.431182763
chr5	1838385	13.80354532	3.482056498
chr5	1838724	14.61934128	3.486735899
chr5	1838762	13.60024951	3.487291434
chr5	1839235	10.48760076	3.493724352
chr5	1839240	10.34951216	3.49377679
chr5	1839258	10.68120417	3.493963082
chr5	1839357	9.584153606	3.495020521
chr5	1839667	8.864868664	3.497991608
chr5	1839683	6.71266252	3.498133446
chr5	1840008	6.578238147	3.500315062
chr5	1840636	8.46231044	3.504446195
chr5	1841412	8.963204856	3.511012948
chr5	1841416	9.406635078	3.511048801
chr5	1841450	9.796462925	3.511368627
chr5	1841578	12.84779527	3.512622574
chr5	1844735	11.03798586	3.553183063
chr5	1844760	11.24791144	3.553459013
chr5	1844835	12.37580254	3.554302606
chr5	1844857	12.93272455	3.554574874
chr5	1844860	12.87080844	3.554613672
chr5	1846285	13.33771163	3.572954574
chr5	1848739	12.93709612	3.605685319
chr5	1848844	14.79600847	3.607043714
chr5	1849422	11.3500703	3.615595807
chr5	1849446	11.45669119	3.615868208
chr5	1851284	13.85580485	3.636925607
chr5	1851429	14.6456412	3.638934698
chr5	1851437	15.45805615	3.639051864
chr5	1852196	16.36291954	3.650784528
chr5	1852770	16.03226483	3.660176844
chr5	1853004	16.66669751	3.663928394
chr5	1854729	16.14166308	3.692678447
chr5	1856356	14.60398543	3.718940933
chr5	1856603	14.33980131	3.722548117
chr5	1856630	12.32216976	3.722935292
chr5	1856943	26.89548368	3.726792131
chr5	1857081	43.05146069	3.730503708
chr5	1857808	37.53266527	3.76180212
chr5	1857869	32.89205154	3.764091612
chr5	1858890	30.67416085	3.797674397
chr5	1858935	25.96940998	3.799054734
chr5	1859025	55.79732026	3.801391981
chr5	1859513	48.23480873	3.828621073
chr5	1859514	9.398299807	3.828669308
chr5	1861427	9.787847504	3.846648256
chr5	1865106	9.020918686	3.882657747
chr5	1865167	9.229972681	3.883208023
chr5	1865200	9.262433557	3.883512612
chr5	1865238	8.649135179	3.883864584
chr5	1865600	8.380008421	3.886995571
chr5	1865631	8.594241882	3.887255352
chr5	1867800	8.23970033	3.905896262
chr5	1870786	8.109278936	3.930500007
chr5	1872777	7.767180061	3.946645582
chr5	1872901	7.597830791	3.947608712
chr5	1872978	7.675993134	3.948193745
chr5	1873201	7.628305347	3.949905492
chr5	1873328	7.470252306	3.950874286
chr5	1876364	7.360920092	3.973553972
chr5	1876378	7.154051397	3.973657025
chr5	1876386	7.057514637	3.973714258
chr5	1876470	6.961172597	3.974307089
chr5	1876794	6.944925333	3.976562509
chr5	1876873	6.890890444	3.977111158
chr5	1879231	6.750113742	3.993359878
chr5	1879818	6.759803085	3.997322194
chr5	1880172	6.565584658	3.999715165
chr5	1880714	6.427060866	4.003273711
chr5	1880739	6.162039116	4.003434388
chr5	1884359	3.609610638	4.02574097
chr5	1884740	3.473753904	4.027116231
chr5	1884790	3.847141759	4.027289919
chr5	1884792	4.263534682	4.027297613
chr5	1894510	3.327518186	4.068730643
chr5	1894521	3.242923775	4.068767246
chr5	1894528	3.590283633	4.068789946
chr5	1894723	3.771338692	4.069490052
chr5	1894768	3.799549662	4.069659762
chr5	1896448	3.893436597	4.076043005
chr5	1938955	3.638968507	4.241541315
chr5	1939131	2.663135866	4.242181773
chr5	1939151	2.286507737	4.242235036
chr5	1939182	2.050356315	4.242305918
chr5	1939228	1.821592609	4.242400234
chr5	1939501	2.306423573	4.242897529
chr5	1956483	2.25602583	4.282065214
chr5	1956611	2.203779346	4.282353985
chr5	1957156	2.121006471	4.283555045
chr5	1957174	2.093636686	4.283593223
chr5	1957830	2.042590689	4.284966649
chr5	1958143	2.020581848	4.28560598
chr5	1958421	9.824761112	4.286167702
chr5	1958428	9.76297892	4.286236475
chr5	1958932	1.862491786	4.291157016
chr5	1964242	2.623658865	4.301046848
chr5	1964287	2.636116642	4.301164912
chr5	1964295	2.819672515	4.301186001
chr5	1964339	3.231384747	4.301310067
chr5	1964452	3.402158743	4.301675213
chr5	1964513	3.618517903	4.301882745
chr5	1972279	3.9242998	4.329984155
chr5	1972636	4.186361477	4.33138513
chr5	1972690	4.47971267	4.331611194
chr5	1974067	4.639299173	4.337779758
chr5	1974070	4.763688082	4.337793676
chr5	1974150	5.910339141	4.338174771
chr5	1975505	5.194794211	4.34618328
chr5	1975508	7.038835499	4.346198865
chr5	1980316	6.388143921	4.380041586
chr5	1980723	5.208665611	4.38264156
chr5	1980770	6.950812493	4.382886368
chr5	1983057	5.833551958	4.398782876
chr5	1983073	4.091405077	4.398876213
chr5	1983093	4.918144056	4.398958041
chr5	1985400	4.612362159	4.410304199
chr5	1986153	4.428806287	4.413777308
chr5	1986367	4.135455093	4.414725072
chr5	1987946	2.875880441	4.421254956
chr5	1988648	4.445330063	4.423273824
chr5	1988655	6.990830657	4.423304941
chr5	1988740	7.169156995	4.423899162
chr5	1988800	8.638645242	4.424329311
chr5	1989690	9.940873177	4.432017706
chr5	1989704	10.01919293	4.432156878
chr5	1990186	9.777563382	4.436986129
chr5	1990325	9.615349581	4.43834521
chr5	1990422	11.67295687	4.439277899
chr5	1990424	11.59416803	4.439301245
chr5	1991668	11.9465456	4.45372439
chr5	1991671	13.0414082	4.45376023
chr5	1991679	15.16709161	4.453864561
chr5	1991763	13.87617647	4.455138597
chr5	1991823	14.97312357	4.455971167
chr5	1991853	13.71853812	4.456420361
chr5	1991892	14.7198112	4.456955384
chr5	1992096	14.80214916	4.459958225
chr5	1992771	12.74405306	4.469949676
chr5	1993610	12.00140437	4.480641937
chr5	1993693	10.6979617	4.481638053
chr5	1993728	10.79125699	4.482012482
chr5	1993740	11.03669974	4.482141977
chr5	1993743	11.00538969	4.482175087
chr5	1994200	12.96924885	4.48720455
chr5	1994202	13.13450811	4.487230489
chr5	1996158	12.23873578	4.512921586
chr5	1996243	8.78706769	4.513961879
chr5	1996252	6.989487186	4.514040963
chr5	1996512	7.376960307	4.515858229
chr5	2006325	7.288411207	4.588248341
chr5	2011239	6.507856082	4.624063593
chr5	2011458	5.926374457	4.625488814
chr5	2018468	5.388190116	4.667032699
chr5	2018480	4.441748756	4.667097357
chr5	2030522	4.324704377	4.720584896
chr5	2032315	6.468059622	4.728339091
chr5	2036367	5.963439835	4.754547668
chr5	2036382	4.506726409	4.75463712
chr5	2036386	4.406105346	4.754655147
chr5	2036410	3.105888615	4.754760893
chr5	2036461	3.012258028	4.754919294
chr5	2036733	2.832327498	4.755738628
chr5	2036947	7.101743152	4.756344746
chr5	2036961	18.13908219	4.75644417
chr5	2036971	18.04655286	4.756625561
chr5	2036988	17.07744584	4.756932352
chr5	2037023	17.12162635	4.757530063
chr5	2037560	10.51055982	4.766724376
chr5	2037593	10.37214675	4.767071225
chr5	2037602	10.45925788	4.767164574
chr5	2037662	10.63370739	4.76779213
chr5	2037788	12.37591306	4.769131977
chr5	2037828	4.434062394	4.769627013
chr5	2037850	4.655525314	4.769724563
chr5	2038044	6.171963133	4.770627735
chr5	2038047	6.2086733	4.77064625
chr5	2038079	6.243645618	4.770844928
chr5	2040824	5.997686933	4.787983735
chr5	2040918	5.945294446	4.788547518
chr5	2040932	5.78552762	4.788630752
chr5	2041344	4.867056114	4.791014389
chr5	2041371	5.278214411	4.7911458
chr5	2041452	4.100936164	4.791573335
chr5	2041596	3.358857968	4.79216387
chr5	2041613	3.965339671	4.792220971
chr5	2041626	4.775610047	4.79227252
chr5	2050625	4.827698488	4.835248235
chr5	2074631	4.719278694	4.951141965
chr5	2075024	4.692243746	4.952996641
chr5	2083657	3.532776332	4.993504782
chr5	2083660	2.478311655	4.99351538
chr5	2095468	2.570561856	5.022779284
chr5	2095478	2.55510444	5.02280499
chr5	2124532	2.508818426	5.097040994
chr5	2127651	1.726298537	5.104865999
chr5	2127789	1.91203831	5.105104228
chr5	2127806	2.659207896	5.105136732
