Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr6	1234760	0.3949816481	0.1477449295
chr6	1234930	0.4157964386	0.1478120763
chr6	1234966	0.4366025297	0.147827045
chr6	1251067	0.3899734565	0.1548567823
chr6	1251081	0.4442699661	0.154862242
chr6	1251088	0.4949610508	0.1548653519
chr6	1251245	0.5579185119	0.1549430608
chr6	1251284	0.6087531862	0.1549648196
chr6	1251657	0.6305106976	0.1551918845
chr6	1252000	0.6631756785	0.1554081497
chr6	1252024	0.6741556058	0.1554240659
chr6	1309761	0.6660794285	0.1943477881
chr6	1309904	0.5542455897	0.1944430375
chr6	1309921	0.5675082291	0.1944524596
chr6	1309994	0.5593186256	0.1944938877
chr6	1311428	0.623669923	0.1952959507
chr6	1311433	0.65807136	0.195299069
chr6	1455821	0.5599033467	0.2903166765
chr6	1455838	0.6425404671	0.2903261949
chr6	1455948	0.6971544039	0.2903968743
chr6	1457386	0.7526474224	0.2913993824
chr6	1457401	0.889905446	0.2914106721
chr6	1477419	0.96995491	0.3092247993
chr6	1503314	1.027829977	0.3343417817
chr6	1587654	1.018880658	0.421028962
chr6	1588367	0.7832276061	0.4217554239
chr6	1588374	0.7097537686	0.4217609065
chr6	1588448	0.6312167421	0.4218134282
chr6	1588453	0.6030401476	0.4218165843
chr6	1591024	0.5812879181	0.4233670005
chr6	1591124	0.570962986	0.4234251293
chr6	1591189	0.4951243314	0.4234622419
chr6	1591225	0.4710387552	0.4234800664
chr6	1591232	10.10251768	0.4234833637
chr6	1591568	10.06505683	0.4268778096
chr6	1591615	0.4118574686	0.4273508673
chr6	1591619	0.3631154918	0.4273525147
chr6	1593089	0.3362084258	0.4278862945
chr6	1593972	0.3151658625	0.4281831665
chr6	1594008	0.3255551697	0.4281945125
chr6	1594116	0.3480795006	0.4282296725
chr6	1594124	0.3350156899	0.4282324571
chr6	1595922	0.3892084315	0.4288348153
chr6	1595955	0.4209081395	0.4288476592
chr6	1596013	0.4662333818	0.4288720719
chr6	1596681	0.5166284403	0.4291835158
chr6	1599095	0.581618695	0.4304306568
chr6	1599109	0.6664371344	0.4304387995
chr6	1599343	0.6907184735	0.4305947458
chr6	1599391	0.6879825446	0.4306279003
chr6	1599426	0.7112607769	0.4306519796
chr6	1599672	0.7196485035	0.4308269498
chr6	1599685	0.7438212905	0.4308363052
chr6	1599692	0.7904272732	0.430841512
chr6	1601736	0.9347096862	0.4324571453
chr6	1601749	1.032116832	0.4324692965
chr6	1602842	1.325763894	0.4335974002
chr6	1751337	1.313200502	0.6304667097
chr6	1751364	1.189976662	0.6305021661
chr6	1751406	1.992275236	0.6305521452
chr6	1751436	4.036947885	0.6306119134
chr6	1751486	4.012103144	0.6308137608
chr6	1751731	4.004977706	0.6317967261
chr6	1752461	3.980804919	0.6347203598
chr6	1758073	1.549464632	0.657060637
chr6	1758083	1.525675673	0.6570761317
chr6	1758084	3.789337046	0.6570776573
chr6	1758268	3.225500717	0.6577748954
chr6	1758508	3.157038315	0.6585490155
chr6	1758975	3.180601268	0.6600233524
chr6	1759044	9.120878745	0.6602428139
chr6	1759656	0.7183884564	0.6658247917
chr6	1759804	26.94655661	0.6659311132
chr6	1759876	26.96057018	0.6678712653
chr6	1759945	0.4313912297	0.6697315446
chr6	1759951	0.5271948769	0.669734133
chr6	1759977	0.5518638662	0.66974784
chr6	1760018	0.6463194968	0.6697704664
chr6	1760085	0.6447579605	0.6698137698
chr6	1760161	0.6701571842	0.6698627715
chr6	1860914	0.586897565	0.7373831182
chr6	1904517	0.588736602	0.7629736128
chr6	1904937	0.7610259285	0.7632208821
chr6	1904951	0.710075924	0.7632315365
chr6	1905515	0.8871398217	0.7636320193
chr6	1905560	0.8617405981	0.7636719406
chr6	1908952	0.7848635068	0.7665949647
chr6	1909680	0.6598488745	0.7671663453
chr6	1910250	0.5806698353	0.7675424592
chr6	1915705	0.5454426206	0.7707100132
chr6	1926372	0.1516987798	0.7765282496
chr6	1926409	0.107328565	0.7765338624
chr6	1926424	0.0631992845	0.7765354724
chr6	1927447	0.06725052501	0.7766001252
chr6	1927568	0.115309837	0.7766082626
chr6	1927584	0.1193816739	0.7766101075
chr6	1932973	0.5708525561	0.7772534553
chr6	1933029	0.7931362755	0.7772854231
chr6	1935617	0.7720972529	0.7793380598
chr6	1935975	0.751117751	0.7796144706
chr6	1949564	0.5285258811	0.7898214097
chr6	1949593	0.5326996642	0.789836737
chr6	1949643	0.09143048178	0.7898633719
chr6	2004411	0.04337116976	0.7948708366
chr6	2367839	0.04695949142	0.8106331341
chr6	2400203	0.03905541481	0.812152931
chr6	2400220	0.04756311319	0.812153595
chr6	2834300	13.41956887	0.8327997911
chr6	2834407	13.41539509	0.834235685
chr6	2834551	13.41132325	0.8361675019
chr6	2834576	0.0308097948	0.836502785
chr6	2836082	0.02737897679	0.8365491845
chr6	2836153	0.02095573141	0.8365511284
chr6	2836841	0.01952805897	0.836565546
chr6	2838980	0.01610553633	0.8366073165
chr6	2839025	0.01205429583	0.8366080413
chr6	2839111	0.01479989603	0.8366090779
chr6	2839146	0.01072449131	0.8366095959
chr6	2839200	0.01770825976	0.836610175
chr6	2839254	0.02438114522	0.8366111313
chr6	2995125	0.02523969977	0.8404114448
chr6	3105634	0.03946736865	0.8432006588
chr6	3365834	0.04701173822	0.8534700681
chr6	3392691	0.04761689011	0.8547326623
chr6	3393581	0.0860481568	0.8547750414
chr6	3395675	0.1017212218	0.8549552262
chr6	3396317	0.09509241369	0.8550205312
chr6	3396782	0.1044727314	0.8550647492
chr6	3397017	0.1214070236	0.8550893003
chr6	3848828	0.1132574103	0.909942329
chr6	3848937	0.8713872667	0.9099546741
chr6	3849277	0.9749550975	0.9102509458
chr6	3851361	0.9507533737	0.9122827522
chr6	3854584	0.2837720374	0.9153470303
chr6	3855341	0.2762276678	0.9155618457
chr6	3884682	0.2686548018	0.9236666417
chr6	3884935	0.1654953897	0.9237346114
chr6	3886234	0.06647880084	0.9239495899
chr6	3886543	0.05895534909	0.9239701319
chr6	3887189	0.06027838604	0.924008217
chr6	3888568	0.3803530709	0.9240913409
chr6	3900106	0.06353309885	0.9284798546
chr6	3900111	0.04695832485	0.9284801723
chr6	3911489	3.345356018	0.9290144641
chr6	3911586	3.347861757	0.9293389637
chr6	3912614	0.06782850643	0.9327805656
chr6	3912645	0.05175992657	0.9327826682
chr6	4184180	0.02682932792	0.9468372999
chr6	4568283	0.0454452109	0.9571425252
chr6	5034775	0.01167597957	0.9783423526
chr6	5536474	0.7821810414	0.9842001798
chr6	5622616	1.07710414	1.051578819
chr6	5622640	1.071743072	1.05160467
chr6	5622729	0.9432975893	1.051700055
chr6	5626350	0.8407322308	1.055115735
chr6	5630534	1.538401014	1.058633359
chr6	5633662	0.3577674739	1.063445477
chr6	5633679	0.2967041593	1.063451559
chr6	5720709	0.2766589903	1.089273722
chr6	5721125	0.1614673565	1.089388813
chr6	5721411	0.1416578369	1.089434992
chr6	5721636	0.1448595077	1.089466865
chr6	5721643	0.4159045063	1.089467879
chr6	5804712	0.3739967289	1.124016651
chr6	5877605	0.3503177448	1.151278394
chr6	5881186	0.2464267779	1.152532882
chr6	5904882	0.2390867489	1.158372211
chr6	5905080	0.218954378	1.15841955
chr6	5905506	0.4475358376	1.158512825
chr6	5905512	0.5858845108	1.15851551
chr6	5906106	0.6133290662	1.158863525
chr6	5906220	0.9138835605	1.158933445
chr6	5907043	0.9906025441	1.159685571
chr6	5911859	0.9711876594	1.164456313
chr6	5955180	0.7721280718	1.206529133
chr6	5955298	0.275085971	1.206620245
chr6	5955705	0.2004568568	1.206732205
chr6	5955746	0.3690239252	1.206740423
chr6	6040347	0.2754613791	1.237960216
chr6	6040359	0.2829686347	1.237963522
chr6	6040363	0.2904081834	1.237964654
chr6	6040573	0.2618086215	1.23802564
chr6	6040669	0.5250216909	1.238050773
chr6	6067878	0.5239776471	1.252336088
chr6	6067895	0.5293742146	1.252344996
chr6	6067911	0.6085476229	1.252353466
chr6	6199091	0.6411819634	1.332182743
chr6	6531605	0.5422961023	1.545384722
chr6	6531618	0.4713114312	1.545391772
chr6	6531630	0.4239712052	1.545397428
chr6	6532286	0.4898519491	1.545675553
chr6	6532309	0.4668763957	1.54568682
chr6	6532321	0.4465596532	1.545692422
chr6	6534138	0.4241082628	1.546503821
chr6	6536767	0.4087923178	1.547618802
chr6	6536771	0.3930393907	1.547620437
chr6	6537191	0.3401184704	1.547785514
chr6	6544668	0.3323726003	1.550328579
chr6	6544799	0.3246288579	1.55037212
chr6	6552517	0.1204454517	1.552877606
chr6	6552668	0.06796492535	1.552895793
chr6	6552678	0.04735399429	1.552896473
chr6	6554112	0.03256591402	1.552964378
chr6	6555771	0.02499632315	1.553018405
chr6	6558567	0.06971090118	1.553088295
chr6	6559235	0.06219467674	1.553134862
chr6	6559293	0.1542627257	1.553138469
chr6	6637940	0.1073057952	1.56527077
chr6	6641158	0.01748009872	1.56561608
chr6	6642183	0.03758375586	1.565633997
chr6	6642445	0.04797384388	1.565643844
chr6	6643031	0.07033226096	1.565671956
chr6	6643906	0.08897691757	1.565733497
chr6	6643940	0.1076292018	1.565736522
chr6	6644053	0.1545919792	1.565748684
chr6	6644119	0.1742477352	1.565758887
chr6	6676945	0.18252631	1.571478744
chr6	6825882	0.1624226528	1.598663665
chr6	6830859	0.1728546818	1.599472042
chr6	6832004	0.1440159518	1.599669961
chr6	6839193	0.1653830301	1.600705291
chr6	6841158	0.146743361	1.601030269
chr6	6841300	0.1554678038	1.601051107
chr6	6841340	0.1864498901	1.601057325
chr6	6841507	0.2389560743	1.601088462
chr6	6841933	0.276291446	1.601190258
chr6	6841975	0.3240249567	1.601201862
chr6	6841980	0.3053803001	1.601203482
chr6	6843643	0.4959722295	1.60171133
chr6	6843653	0.5067954129	1.601716289
chr6	6997882	0.6020620034	1.679878839
chr6	7027974	0.6291042208	1.697996089
chr6	7148292	0.6465133432	1.77368865
chr6	7148585	0.6496329109	1.773878079
chr6	7184867	0.7888218201	1.79744806
chr6	7184915	0.9931124993	1.797485924
chr6	7184916	1.066702175	1.797486917
chr6	7185357	14.59719523	1.797957332
chr6	7185942	2.053735393	1.806496692
chr6	7218872	1.943545277	1.874126198
chr6	7218891	1.834850266	1.874163125
chr6	7219037	1.12894702	1.874431014
chr6	7219052	0.9097440693	1.874447948
chr6	7219086	0.8018209355	1.874478879
chr6	7219705	0.8759571565	1.874975206
chr6	7230839	0.7841821964	1.884728113
chr6	7231326	0.8117541999	1.88511001
chr6	7231336	0.773814892	1.885118127
chr6	7231448	0.9755741386	1.885204795
chr6	7264596	0.8197013508	1.917543126
chr6	7264657	0.8982592846	1.917593128
chr6	7269244	0.9605025796	1.921713443
chr6	7269256	0.935721868	1.921724969
chr6	7269510	0.903802357	1.921962643
chr6	7269519	0.9117198845	1.921970777
chr6	7269726	0.9767509581	1.922159503
chr6	7270978	1.388769769	1.923382395
chr6	7271023	1.546216618	1.92344489
chr6	7272323	1.455867462	1.925454971
chr6	7296566	1.458825592	1.960749566
chr6	7380033	1.39154769	2.082513362
chr6	7381438	1.171372679	2.084468487
chr6	7381476	1.185920153	2.084512999
chr6	7381503	1.179978429	2.084545019
chr6	7382210	1.209041432	2.085379263
chr6	7383057	1.331619869	2.086403321
chr6	7383536	1.360952732	2.087041167
chr6	7498698	1.328517973	2.243771206
chr6	7498795	1.298647755	2.243900072
chr6	7499208	0.963823698	2.244436414
chr6	7499233	0.8421801773	2.244460509
chr6	7502287	0.8263003793	2.247032528
chr6	7502435	0.8104626678	2.24715482
chr6	7502450	0.8379726439	2.247166977
chr6	7502592	0.8496271165	2.247285969
chr6	7635249	0.7338185512	2.359994953
chr6	7635291	0.7066755555	2.360025774
chr6	7635331	0.6795455207	2.360054041
chr6	7635336	0.6276470958	2.360057439
chr6	7635367	0.6130102534	2.360076896
chr6	7635393	0.5385066665	2.360092834
chr6	7635399	0.5238716802	2.360096065
chr6	7635423	0.4967599692	2.360108638
chr6	7635425	0.4729707603	2.360109631
chr6	7636006	0.4483025264	2.360384427
chr6	7636093	0.4089412457	2.36042343
chr6	7636113	0.3951083708	2.360431609
chr6	7636386	0.3530169879	2.360539473
chr6	7636539	0.8125854745	2.360593485
chr6	7636632	0.7655127389	2.360669055
chr6	7636641	0.7564121882	2.360675945
chr6	7636684	0.7261979314	2.360708471
chr6	7636693	0.6705256024	2.360715006
chr6	7636702	0.6503274411	2.360721041
chr6	7636713	0.6089109045	2.360728195
chr6	7639940	0.5989485048	2.36269315
chr6	7644402	0.1292776776	2.365365658
chr6	7644503	0.1193907311	2.365378715
chr6	7648192	0.2004687287	2.365819148
chr6	7650162	0.2864611689	2.366214071
chr6	7689479	0.1925317818	2.377476865
chr6	7690040	0.1956596455	2.377584875
chr6	7690272	0.8706663941	2.377630268
chr6	7690305	0.8910292159	2.377659
chr6	7690308	0.9113923744	2.377661673
chr6	7693741	1.942972912	2.380790483
chr6	7700242	1.378057947	2.39342175
chr6	7700245	0.439948194	2.393425885
chr6	7701613	0.5050697936	2.394027734
chr6	7701794	0.573498294	2.394119151
chr6	7702387	0.5953144774	2.394459236
chr6	7702392	3.922096077	2.394462212
chr6	7702407	4.009337931	2.394521044
chr6	7703489	0.8217810139	2.398859147
chr6	7703504	0.9314031205	2.398871474
chr6	7703553	1.044366697	2.398917113
chr6	7705425	1.409384654	2.400872167
chr6	7871231	1.34307934	2.634556599
chr6	7871245	1.255271586	2.634575402
chr6	7871630	1.106581566	2.635058682
chr6	7871657	0.9495313531	2.63508856
chr6	7871666	0.3534034962	2.635097105
chr6	7871702	0.3242500022	2.635109828
chr6	7871939	0.2820016363	2.635186675
chr6	7871960	0.2605122857	2.635192597
chr6	7872128	0.4260397612	2.635236363
chr6	7872338	0.4437935551	2.635325832
chr6	7872365	0.4474915395	2.635337814
chr6	7872371	0.4222484094	2.635340499
chr6	7872597	0.4407486994	2.635435927
chr6	8104199	0.4439640348	2.737514207
chr6	8104337	0.4574946999	2.737575475
chr6	8157976	0.5094493445	2.762115033
chr6	8157977	0.5329920194	2.762115542
chr6	8159025	0.538198452	2.762674118
chr6	8159026	0.525326206	2.762674656
chr6	8159036	0.535739189	2.762679909
chr6	8159037	0.5228674362	2.762680445
chr6	8162244	0.538530164	2.764357281
chr6	8162245	0.51307132	2.764357819
chr6	8169975	0.5183593639	2.768323861
chr6	8169976	0.5566900463	2.768324379
chr6	8170089	0.5619789762	2.768387285
chr6	8170090	0.5872594468	2.768387847
chr6	8170306	0.8497703322	2.768514695
chr6	8185862	0.8551814719	2.781733722
chr6	8185863	0.8838142084	2.781734578
chr6	8185891	0.6748551846	2.781759324
chr6	8189361	0.6515966662	2.784101072
chr6	8262231	0.6768949882	2.831582921
chr6	8262404	0.6792692897	2.831700024
chr6	8264623	0.6853863592	2.833207322
chr6	8264624	0.7570287453	2.833208008
chr6	8264770	0.7382125726	2.833318534
chr6	8314841	0.744874348	2.870281576
chr6	8314842	0.6671480583	2.87028232
chr6	8314976	0.6738032905	2.870371718
chr6	8314977	0.6399911601	2.870372392
chr6	8316129	0.6466465364	2.871109662
chr6	8316156	1.061686064	2.871127121
chr6	8316162	1.73234819	2.871133492
chr6	8316172	1.628947014	2.871150815
chr6	8317780	2.72310395	2.873770162
chr6	8317836	3.634286214	2.873922656
chr6	8317871	4.956054902	2.874049856
chr6	8320665	3.634286214	2.887897073
chr6	8320917	3.657886662	2.888812913
chr6	8321071	2.535728742	2.889376228
chr6	8321889	1.087289373	2.891450454
chr6	8325054	0.6722498457	2.894891725
chr6	8329235	0.6994426069	2.897702401
chr6	8329620	0.8419726474	2.897971687
chr6	8329662	0.8606699768	2.89800705
chr6	8329667	0.8856682623	2.898011353
chr6	8331270	1.012992758	2.899431079
chr6	8365809	1.01749036	2.934418836
chr6	8459165	0.9162200208	3.029407666
chr6	8459202	1.127484043	3.029441566
chr6	8461051	1.135096292	3.031526284
chr6	8461274	1.148230843	3.031779411
chr6	8461946	1.387230436	3.032551022
chr6	8463237	1.444756827	3.034341936
chr6	8463638	1.59455022	3.034921284
chr6	8463701	1.931689321	3.03502174
chr6	8465044	2.203260553	3.037615999
chr6	8465156	2.281504196	3.037862764
chr6	8467629	3.037573745	3.043504924
chr6	8471896	3.283996484	3.056466251
chr6	8474655	2.946857383	3.065526798
chr6	8475625	2.929551265	3.068385249
chr6	8477398	2.052418894	3.073579344
chr6	8477405	2.529190193	3.073593711
chr6	8512292	2.508789237	3.161829569
chr6	8512355	2.263974077	3.161987623
chr6	8512378	2.212641592	3.162039694
chr6	8512793	1.925884354	3.16295794
chr6	8512825	1.936271958	3.163019569
chr6	8512826	1.599114156	3.163021505
chr6	8513048	1.530576366	3.163376508
chr6	8513067	1.535413862	3.163405589
chr6	8526971	1.415251864	3.184753984
chr6	8527178	1.060644983	3.185046941
chr6	8527409	1.160164128	3.18529195
chr6	8527417	1.223472377	3.185301231
chr6	8527434	1.138989572	3.18532203
chr6	8527460	1.23205264	3.185351644
chr6	8567143	1.193850474	3.234243189
chr6	8567687	1.015875972	3.234892643
chr6	8567756	1.025695775	3.234962739
chr6	8568148	0.9862867995	3.235364811
chr6	8568174	1.005927852	3.235390455
chr6	8568556	0.9850514943	3.235774719
chr6	8569288	1.01087664	3.236495777
chr6	8594717	0.96579801	3.262201359
chr6	8712289	0.8607300176	3.375752163
chr6	8712304	0.8407537007	3.375765074
chr6	8712326	0.8726111042	3.37578357
chr6	8712377	0.8859930151	3.375828074
chr6	8712400	0.9319406483	3.375848451
chr6	8713943	0.9480127775	3.377286436
chr6	8716213	1.250400881	3.379438425
chr6	8716226	1.374475474	3.37945468
chr6	8725605	1.369025661	3.392345885
chr6	8767602	1.384753179	3.449840856
chr6	8868344	1.369059071	3.589343661
chr6	8868345	1.357939263	3.58934503
chr6	8868347	1.283931366	3.589347746
chr6	8868348	1.265493675	3.58934903
chr6	8869201	1.253608072	3.590428496
chr6	8869202	1.216575907	3.590429749
chr6	8869707	1.211355816	3.59104412
chr6	8869881	1.199481775	3.591254896
chr6	8869882	1.174636732	3.591256096
chr6	8870439	1.169453274	3.591910368
chr6	8870440	1.125062349	3.591911538
chr6	8870444	1.114503731	3.591916038
chr6	8870551	1.092311962	3.59203529
chr6	8870724	1.087130577	3.59222426
chr6	8870725	1.084002713	3.592225347
chr6	8870828	1.080304885	3.592336999
chr6	8870836	1.062897644	3.592345642
chr6	8870920	1.048107691	3.592434925
chr6	8871021	1.057140905	3.592540784
chr6	8871022	1.050485529	3.592541841
chr6	8871023	0.9665182733	3.592542892
chr6	8890644	0.9030012357	3.611506947
chr6	8943714	0.8867682445	3.659429222
chr6	8943721	0.7288565625	3.65943543
chr6	8943835	0.6106475596	3.659518519
chr6	8943855	0.5457558135	3.659530732
chr6	8943892	0.5295345872	3.659550925
chr6	8943954	0.5197069707	3.659583756
chr6	8944173	0.4319679979	3.659697572
chr6	8944478	0.4059654342	3.659829322
chr6	8944497	0.454702129	3.659837036
chr6	8944554	11.3814098	3.659862954
chr6	8944761	11.37257038	3.662218906
chr6	8944890	0.3940926597	3.663685967
chr6	8944932	0.3842806055	3.663702519
chr6	8946193	0.3800094664	3.664187097
chr6	8973546	0.3717315429	3.674581496
chr6	8973789	0.3764733447	3.674671827
chr6	8973847	0.3031924834	3.674693662
chr6	8973909	0.3690773587	3.67471246
chr6	8974076	0.4650672974	3.674774096
chr6	8974106	0.4777219128	3.674788048
chr6	8974111	0.4898820907	3.674790437
chr6	8974129	0.5676863064	3.674799254
chr6	8974817	0.6213132242	3.675189823
chr6	8974822	0.6335007308	3.675192929
chr6	9069594	0.6762735121	3.73523106
chr6	9069873	0.8225753617	3.735419741
chr6	9069959	0.8936488261	3.735490482
chr6	9073085	0.8828729614	3.738284028
chr6	9131802	0.8594835666	3.79012368
chr6	9149943	0.8883922126	3.805715572
chr6	9169495	0.9189115146	3.823085416
chr6	9169867	0.8999777966	3.823427251
chr6	9169877	1.058495364	3.823436251
chr6	9170037	1.088035048	3.82360561
chr6	9170248	1.276707821	3.823835186
chr6	9172203	1.346024163	3.826331149
chr6	9186387	1.334407965	3.845423156
chr6	9186918	1.321083521	3.846131727
chr6	9252764	1.317868185	3.933119792
chr6	9264118	1.31008402	3.948082868
chr6	9265938	1.297429405	3.950467221
chr6	9265961	1.612265016	3.950497061
chr6	9277691	1.03259904	3.96940893
chr6	9277809	0.9517704469	3.969530777
chr6	9277839	1.093722352	3.96955933
chr6	9277889	1.734906322	3.969614016
chr6	9279756	1.722834033	3.972853086
chr6	9279848	1.888632098	3.973011587
chr6	9279853	2.158731609	3.97302103
chr6	9279854	2.399084471	3.973023189
chr6	9279993	3.149084648	3.973356661
chr6	9293741	3.137531861	4.016650277
chr6	9294158	3.199732658	4.017958628
chr6	9294161	1.660139105	4.017968227
chr6	9294957	14.03604843	4.019289698
chr6	9295056	13.75216914	4.020679267
chr6	9295187	13.82611924	4.022480801
chr6	9295219	13.44027088	4.022923237
chr6	9295221	13.46692337	4.022950117
chr6	9295248	0.8772149201	4.023313724
chr6	9295461	1.262033693	4.023500571
chr6	9295479	1.370666138	4.023523287
chr6	9295683	1.39781552	4.023802903
chr6	9295693	1.490201301	4.023816882
chr6	9374396	1.482112521	4.141100195
chr6	9431453	1.505851779	4.225665089
chr6	9431457	1.502507699	4.225671112
chr6	9431458	1.526379695	4.225672615
chr6	9431520	1.460786496	4.22576725
chr6	9431580	1.409634604	4.225854897
chr6	9431642	1.382516124	4.225942295
chr6	9431675	1.382710086	4.225987918
chr6	9431694	1.406561423	4.226014189
chr6	9431709	1.804795885	4.226035288
chr6	9431729	1.804730568	4.226071383
chr6	9431745	1.777632584	4.226100259
chr6	9431750	1.714337408	4.226109147
chr6	9433748	1.715347062	4.229534393
chr6	9433783	1.751806655	4.229594431
chr6	9438170	1.78043695	4.237279606
chr6	9438183	1.80907013	4.237302752
chr6	9438432	1.869388203	4.237753211
chr6	9438460	1.972842907	4.237805553
chr6	9477858	1.847001247	4.315531618
chr6	9477866	2.000997523	4.315546394
chr6	9528335	1.997536594	4.416534738
chr6	9567160	2.992982526	4.494089097
chr6	9567162	2.938585273	4.494095083
chr6	9567192	2.89780148	4.49418324
chr6	9567195	3.809535465	4.494191934
chr6	9567241	5.158177944	4.494367172
chr6	9567510	6.900322321	4.495754722
chr6	9567527	8.997457146	4.495872027
chr6	9567604	9.716148162	4.496564832
chr6	9567607	10.48931171	4.49659398
chr6	9586039	11.62121989	4.689932974
chr6	9586130	20.7796888	4.690990505
chr6	9586159	19.96645261	4.691593116
chr6	9586468	21.81511858	4.697762749
chr6	9586493	23.73154034	4.698308127
chr6	9586529	33.98152632	4.699162463
chr6	9586862	13.19713214	4.710478311
chr6	9586926	21.43200014	4.711322928
chr6	9587391	18.29874043	4.721288808
chr6	9587393	18.53234434	4.721325405
chr6	9587405	17.97789198	4.721547793
chr6	9587813	34.55050247	4.728882773
chr6	9587845	34.56534109	4.729988389
chr6	9588254	21.64582212	4.744125614
chr6	9588272	40.2118167	4.744515239
chr6	9588286	27.74891931	4.745078204
chr6	9588460	32.14905693	4.749906516
chr6	9588472	11.35846735	4.750292305
chr6	9592102	4.63296733	4.791523541
chr6	9592146	2.299143561	4.791727392
chr6	9592178	1.527352189	4.791800964
chr6	9637602	1.49188199	4.86117941
chr6	9638034	1.427170645	4.861823903
chr6	9638069	1.311966185	4.861873854
chr6	9638133	1.341647232	4.86195782
chr6	9638170	1.425380677	4.862007461
chr6	9647259	1.514157762	4.874962746
chr6	9670733	1.588815177	4.910506085
chr6	9670745	1.612272009	4.910525151
chr6	9670761	1.474068265	4.910550947
chr6	9670778	1.703192464	4.910576007
chr6	9670779	1.658442124	4.91057771
chr6	9706853	1.642714607	4.970404351
chr6	9725267	1.478828205	5.000653298
chr6	9725348	1.394652933	5.000773083
chr6	9725494	1.298853909	5.000976702
chr6	9725612	1.161706791	5.001129967
chr6	9726353	1.011783113	5.001990792
chr6	9726379	0.8862473963	5.002017098
chr6	9730189	0.569317911	5.005393701
chr6	9730304	0.4896427861	5.005459172
chr6	9730472	0.4277769083	5.005541432
chr6	9730529	0.4533036552	5.005565815
chr6	9730548	0.4293016583	5.005574428
chr6	9730574	0.4940717534	5.00558559
chr6	9730668	0.5098220603	5.005632033
chr6	9730704	0.5425249397	5.005650386
chr6	9730726	0.5559501757	5.005662322
chr6	9731377	0.5224455227	5.006024245
chr6	9731835	0.5437874603	5.006263525
chr6	9732238	0.5656278995	5.006482672
chr6	9817818	0.5618701983	5.054889107
chr6	9901261	0.5401317078	5.101773242
chr6	9901329	0.5063485155	5.101809971
chr6	9947057	0.5050289971	5.124964276
chr6	9947238	0.5023901311	5.125055687
chr6	9956282	0.4625226877	5.129599303
chr6	9956557	0.3987498133	5.129726497
chr6	9956595	0.3333210413	5.129741649
chr6	9965141	0.2548304226	5.132590211
chr6	9965173	0.2232514496	5.132598365
chr6	9965309	0.2075204649	5.132628728
chr6	9965358	0.1758917027	5.132638896
chr6	9965982	0.2333930139	5.132748652
chr6	9966061	0.2254051972	5.13276709
chr6	9968938	0.2480046495	5.133415581
chr6	9972466	0.234059942	5.134290542
chr6	9979411	0.258206966	5.135916088
chr6	10091394	0.228956004	5.164830879
chr6	10094214	0.2666564416	5.165476535
chr6	10094432	0.2571794443	5.165534666
chr6	10095322	0.3062040256	5.165763555
chr6	10095379	0.2981367315	5.165781009
chr6	10132350	0.2330043198	5.176803422
chr6	10170652	0.1839797384	5.185727954
chr6	10170762	0.1755659892	5.185748191
chr6	10171331	0.06831489213	5.185848088
chr6	10171347	0.0204362706	5.185849181
chr6	10174653	0.728335428	5.185916744
chr6	10174700	0.7471343276	5.185950975
chr6	10174719	0.7625419394	5.185965171
chr6	10179961	0.7777622962	5.189962416
